schoolid,ABS,year,childid,siblings
school24,-1.2131934132085183,12,child19,no
school15,1.4301076654085974,14,child3,yes
school21,-0.6579540183655236,15,child20,no
school24,-0.11712640873780515,17,child10,no
school6,0.24551250636633906,16,child11,no
school25,1.6280603053331815,18,child12,yes
school18,0.5825711397186588,16,child7,yes
school6,1.1079351237295096,18,child11,no
school3,-0.9476865554600071,12,child17,no
school30,-0.9453092342093655,17,child6,yes
school20,-0.9495072134496895,16,child2,yes
school21,1.1997725210616155,18,child15,yes
school13,1.1277162922998174,13,child8,no
school15,-0.4102230216156473,18,child19,no
school7,-0.7448084312116807,13,child7,yes
school23,3.009265012238486,15,child10,yes
school22,-0.39916530290362556,17,child14,yes
school9,2.158586589896793,16,child3,no
school4,0.7041125679194539,17,child18,no
school11,-1.5648050107787674,14,child18,no
school24,-0.5158603172646978,16,child20,yes
school29,0.9240565199663812,18,child18,no
school12,-0.9111055752052355,12,child16,yes
school4,-0.39143003598144044,16,child2,yes
school11,-0.43108562781945714,15,child4,yes
school16,-0.5711486564421915,16,child8,yes
school6,0.9293424679869894,12,child20,yes
school1,1.7117877021432981,15,child9,no
school27,-0.8133204827603696,14,child9,no
school15,0.42056814361764455,14,child16,yes
school20,-0.13463459658869822,18,child15,no
school27,-0.41218589672101813,15,child7,yes
school18,0.980302457923661,16,child5,yes
school23,-0.8153284644079872,15,child9,no
school21,0.8920618984445818,16,child20,no
school4,-0.813886194135426,13,child4,no
school29,0.2801685647119998,15,child14,yes
school25,0.4323326296619052,15,child13,no
school20,0.0939145045481096,18,child2,yes
school20,-0.1462126104821603,13,child6,no
school11,-0.6582765590622136,15,child2,no
school10,-0.6797672461157735,14,child17,no
school6,-0.21891922560511792,14,child20,yes
school13,0.5551003795630977,16,child19,no
school18,0.051906828513987244,12,child4,no
school7,0.8912208582115286,17,child16,yes
school22,-0.3606903541827698,14,child8,yes
school17,1.4513805858898536,17,child19,no
school9,0.2950341716435074,13,child16,yes
school5,0.3841543426964591,17,child20,no
school26,-0.3955389893858886,17,child17,yes
school18,0.7319783163266299,18,child13,yes
school23,0.21859974135649604,16,child17,yes
school21,-1.2020752882445573,13,child16,yes
school13,1.6016360625571158,17,child14,yes
school15,1.7247372826039644,12,child16,yes
school19,0.045211274739497896,18,child8,yes
school8,-0.43443423589849944,14,child5,no
school8,-0.5504427055758431,18,child18,yes
school19,0.5018431889080558,14,child2,no
school14,1.1289005732759838,17,child10,no
school14,-3.2085296483842884,13,child10,no
school24,-0.4950953399295655,14,child8,no
school2,-1.2780276208269936,17,child19,yes
school7,-0.2102949708651038,18,child17,yes
school22,0.8325510249130889,15,child5,yes
school11,0.20183383366846053,14,child15,no
school6,0.7626933993813008,15,child6,yes
school3,-0.052754924972552464,18,child8,yes
school27,-0.03465054595816051,13,child6,no
school3,-0.09096199532119856,15,child6,no
school20,0.24479430952829256,12,child5,no
school23,-0.03339763284491484,15,child12,yes
school18,0.5742218092388038,15,child18,no
school21,-2.2184533710500856,13,child5,yes
school7,1.6128862050892414,18,child16,yes
school6,0.845781807272035,15,child18,yes
school6,1.3229819684288167,18,child18,yes
school1,0.48599971721555274,16,child5,no
school5,-1.4561172247548935,17,child12,yes
school7,0.4399966750944472,12,child20,yes
school25,2.6994823066542475,18,child13,no
school14,0.4848789253806391,14,child20,yes
school29,-0.023066128429365992,12,child7,yes
school6,0.34736115884117735,15,child10,no
school22,-0.9916196340177263,14,child3,no
school5,1.0316796828316286,15,child1,yes
school12,-0.888685515418364,15,child14,no
school10,-0.8180521864968001,13,child13,yes
school10,-0.3356025529096335,15,child2,no
school30,-0.2833450697320605,14,child5,no
school29,1.5771186884141908,12,child6,yes
school15,1.2478255738928192,18,child2,no
school19,-0.802452046404158,18,child7,yes
school11,1.012965991978983,12,child15,no
school19,1.1567265409243344,13,child19,no
school19,-0.8560016377834452,13,child8,yes
school3,0.1642447436278587,12,child4,yes
school11,-0.009458481737409303,15,child17,no
school12,-0.15809263836809545,15,child17,no
school20,-0.3536138745517476,13,child13,no
school2,-0.5263151881008029,16,child14,no
school25,-0.17289775778411418,16,child7,yes
school22,1.7383991943201489,17,child16,no
school9,1.0277721145314223,13,child8,yes
school5,1.3713545954542685,17,child8,no
school19,-0.00651858203449531,14,child15,yes
school9,-0.8577716182622828,14,child1,no
school25,0.5144051357015799,14,child16,yes
school6,0.29754570506874883,14,child15,no
school30,1.720605444497506,18,child10,yes
school16,1.2473453819240277,18,child6,no
school20,-0.16970615027475786,16,child16,yes
school6,0.2662636757902717,13,child5,yes
school23,2.1005645018339973,16,child15,yes
school26,0.45607501079037926,12,child2,yes
school22,-0.9315771316155168,13,child7,yes
school3,0.11758131928787842,17,child3,no
school9,0.5757107431050313,17,child12,yes
school22,-0.6712838683246551,18,child14,yes
school20,0.7483074118620322,17,child9,yes
school23,1.4138531151263556,17,child16,no
school25,0.612478344206924,13,child12,yes
school10,-0.08041690501205176,13,child18,yes
school18,1.5146405219133328,17,child3,no
school19,-0.36102303926699586,16,child15,yes
school5,-1.4556074008414543,16,child5,yes
school9,-0.32848595939990577,12,child12,yes
school17,1.0291162045084967,17,child17,yes
school3,-0.5319144180140802,18,child2,yes
school9,0.9166818825595228,13,child13,no
school8,-0.1635609124603321,16,child5,no
school16,0.7702895421982073,12,child3,yes
school25,-0.40079634020735505,18,child5,yes
school23,1.5367209619395747,12,child13,yes
school29,-0.42189338478895066,15,child10,no
school29,-0.0643435386384572,15,child17,yes
school27,-0.04796921745133532,12,child14,yes
school1,-1.7271538969684437,14,child16,yes
school10,0.8638542970185448,18,child8,no
school5,1.6011216731177436,14,child3,no
school7,0.32326928552536105,17,child11,yes
school9,-1.418359150055663,18,child14,no
school9,-0.8919271267659539,18,child9,yes
school2,-2.3016866907260196,14,child16,yes
school1,1.2643696663256592,17,child17,no
school15,-1.0112521481367944,12,child6,no
school4,-0.4194202713244142,16,child5,no
school8,-0.2278248613506792,18,child5,no
school1,-0.957605172016022,12,child3,no
school12,-0.022999291520398573,15,child16,yes
school18,1.3584193551132762,16,child14,no
school13,-0.3016628157105756,12,child5,yes
school14,0.8694089786448874,18,child13,no
school6,0.04835084478516383,17,child7,yes
school18,0.04545411637138302,13,child8,no
school27,-1.1288537510089895,16,child15,no
school23,0.3236332531125592,18,child16,no
school29,-1.7577061628015234,16,child5,no
school25,0.2690663904717616,14,child18,no
school8,1.03051264458701,15,child19,yes
school19,0.051279572154611826,12,child17,yes
school26,-0.25515065662652725,16,child14,no
school17,0.7555462023810827,12,child9,yes
school3,0.2398484709559596,18,child9,no
school8,0.8123614571299842,18,child6,yes
school3,-0.45806124551285643,13,child9,no
school5,-1.2423229317186595,18,child10,yes
school21,-0.4727894665836953,14,child12,yes
school27,0.047917037948989605,16,child6,no
school6,0.9552102856939684,18,child3,no
school13,1.5639982012823648,13,child9,yes
school3,0.4568328338929505,16,child13,no
school14,0.42798500406564766,16,child2,no
school14,0.10214749046441539,16,child17,yes
school3,1.7964712724205198,18,child10,yes
school27,-0.6635146489181565,14,child14,yes
school7,0.43067237316812523,13,child14,yes
school26,-0.1619749621754156,18,child14,no
school27,0.6956430161551378,14,child8,yes
school3,-1.00567095710723,18,child3,no
school20,2.2600073362716295,12,child15,no
school11,-0.5200782088171042,14,child3,yes
school12,0.1424299604496556,16,child16,yes
school28,-0.8732665111547092,12,child13,no
school11,0.3606902911679881,17,child4,yes
school11,0.10226013099932878,12,child10,no
school18,-0.37199812944723915,12,child2,yes
school12,0.5725171840190166,15,child15,no
school24,-0.278457733132158,17,child19,no
school20,0.7730970248986334,17,child17,no
school1,-1.2370953055514293,16,child14,no
school29,0.45022296713369603,15,child6,yes
school13,-0.3772703973576499,14,child19,no
school12,0.6371262974047736,13,child19,no
school7,0.62597132932651,17,child2,no
school21,0.026051811341106457,17,child7,no
school23,0.8403633621999199,14,child1,yes
school4,-0.4389742616246618,18,child11,yes
school6,0.7768283096313251,17,child12,yes
school29,-1.8907895319931196,18,child19,yes
school28,1.344599509533103,16,child15,no
school9,2.183789578355938,12,child10,yes
school19,0.5781792157002644,18,child12,no
school28,1.1805188574239731,14,child5,no
school19,0.28723985011566633,12,child12,no
school19,0.913039298122945,15,child5,no
school21,-1.6838848177549348,13,child6,no
school2,-1.3030004161728608,16,child8,no
school20,0.49567552279761756,12,child20,no
school20,-0.15953882967944125,12,child14,no
school28,-0.7464334844745517,12,child12,yes
school8,-0.9826222133753804,12,child12,no
school16,0.5994014941717404,18,child4,no
school24,-0.19341356855490216,13,child6,no
school11,-1.3800243558629293,16,child12,yes
school23,-0.09210512076233802,12,child18,yes
school4,0.7648395706881078,16,child12,yes
school20,1.041418154468157,16,child13,no
school26,-0.754983169481595,18,child7,no
school7,-0.7903685829588142,15,child17,yes
school8,-0.8271505012589289,12,child19,yes
school2,-3.0648277448202488,12,child18,yes
school24,0.672038135217342,15,child11,no
school23,0.6272336162669729,16,child8,yes
school7,-0.3751122454137451,18,child15,yes
school21,0.47907138356349904,18,child1,no
school9,1.4239063491767454,13,child20,yes
school17,0.4395163958243705,14,child4,yes
school13,0.9516126416955956,18,child8,no
school5,1.3680615434419243,16,child17,yes
school7,0.5409374828502204,18,child14,yes
school1,0.8708189618801861,12,child2,no
school5,0.003630592779145281,12,child4,yes
school8,0.2100010962565383,12,child18,yes
school15,-1.2516780856389333,13,child7,no
school14,0.370728131803154,17,child11,yes
school6,0.7562098524864941,14,child9,yes
school24,-0.5290554478277676,14,child9,no
school2,0.5617384951022524,17,child13,no
school21,-0.362474162752129,14,child1,no
school25,1.2610487105989416,15,child19,no
school18,-1.602379131934038,12,child15,yes
school27,-2.1553714486535247,13,child14,yes
school28,1.4628021285523194,14,child17,yes
school5,1.726437734595275,12,child11,no
school22,0.7300449870084947,17,child15,no
school10,0.40591279107681366,17,child16,yes
school16,-0.41065710400894206,16,child19,no
school30,-2.7969958261325414,18,child5,no
school30,-0.379203311415932,15,child9,yes
school28,-0.7426112901189006,12,child20,no
school13,1.4611935189722614,15,child13,no
school19,-1.4311817195301442,18,child9,yes
school11,-0.21734532668124013,16,child17,no
school27,-1.5098242427176938,13,child10,no
school10,1.266733426150065,13,child11,no
school18,-0.8525199658060172,12,child10,yes
school15,-0.32187769614747375,16,child15,no
school20,-0.4428493427268978,14,child6,no
school19,-0.4284629632559141,16,child20,yes
school30,-0.5426703528959136,17,child13,no
school29,-0.8472247170161215,18,child17,yes
school23,-0.3239464134945559,17,child7,yes
school21,-0.6000780307355178,15,child2,no
school15,-0.07027377699001659,16,child7,no
school24,0.13965022232821392,12,child5,no
school24,0.22792914682256687,12,child16,no
school3,-0.4015606468620732,14,child8,yes
school29,0.050192774995243356,14,child6,yes
school2,0.32688160681354533,16,child10,no
school6,0.2459998039612835,14,child19,yes
school12,-0.7579585552181597,13,child8,yes
school1,0.4870086801614499,16,child16,yes
school8,2.0849698490258706,18,child13,yes
school9,-0.30075804530488204,18,child18,yes
school11,-1.438716254015303,16,child3,yes
school4,0.6318788109796338,15,child10,no
school28,0.737356153328817,13,child7,no
school25,0.10028437949578417,13,child2,yes
school19,0.6114461540815752,15,child13,yes
school8,-0.8994795431417983,13,child14,yes
school22,0.1617521672904802,17,child18,no
school3,0.41845812322280257,18,child19,yes
school10,1.6631172718328266,18,child6,yes
school6,-0.1729922309013727,15,child15,no
school29,-0.5676920648007239,18,child13,yes
school28,0.828974707000241,14,child16,yes
school30,0.09526882675870794,14,child3,yes
school4,-0.7778151978839177,12,child11,yes
school4,-0.5710054312013968,12,child1,yes
school2,-1.655985595180636,16,child6,yes
school17,1.7968971287600473,15,child10,no
school11,-0.5155404381676324,15,child13,yes
school4,0.14102697176976345,12,child2,yes
school6,-0.768818202261955,14,child11,no
school22,-1.404588964847498,13,child5,yes
school16,-1.0207130816867414,17,child19,no
school19,0.734423258538165,17,child16,yes
school3,-0.3390319562362876,17,child13,no
school12,-1.3226017364429243,12,child2,yes
school9,-1.8113158809659156,18,child17,no
school16,0.1870796388952016,15,child7,yes
school10,1.1434437202581689,17,child10,no
school5,1.71295010346121,15,child14,yes
school6,0.5884746998344126,18,child12,yes
school5,1.0798618411781162,16,child20,no
school23,1.6919776179061803,18,child20,yes
school5,0.7646406320954494,16,child16,yes
school8,0.1102295127678176,18,child7,no
school2,-0.9005991627545289,12,child16,yes
school14,-2.417562126138703,13,child20,yes
school23,0.13071218115881597,15,child13,yes
school10,-0.14950354815137418,12,child1,yes
school18,-0.15087426308178864,13,child19,no
school5,1.094382149696374,12,child12,yes
school14,-0.5494580256320338,13,child2,no
school10,0.45156868218928076,14,child18,yes
school30,0.05113705223458392,15,child19,yes
school28,0.5976397890592088,18,child3,no
school12,-1.1980102705000681,12,child7,no
school21,0.05907246946388907,18,child5,yes
school17,-0.4358917592371955,15,child12,yes
school14,1.5005416363074988,17,child5,yes
school25,3.1478592445137745,17,child18,no
school17,-0.37207850250589886,13,child2,yes
school22,-3.758865165440085,12,child10,no
school15,-0.3655661458454862,16,child12,no
school5,2.4505776786154807,14,child13,no
school6,0.32846796603244066,14,child18,yes
school12,0.032344511800654396,15,child9,no
school23,-0.08734699091562523,18,child13,yes
school16,-0.5335946833279382,14,child5,yes
school12,-0.749196679941712,12,child11,no
school24,-1.0828559164676475,14,child10,no
school15,0.12415291015838296,14,child10,no
school29,-0.8500264667520887,14,child13,yes
school4,-0.14346501847043355,14,child17,no
school15,2.9969947078651478,12,child1,yes
school6,1.6256416945352616,17,child1,no
school2,-0.026887170762508145,18,child9,yes
school2,-0.5552975697354571,17,child18,yes
school29,1.4531242881816495,13,child19,yes
school23,1.046922306981626,12,child20,yes
school5,1.2248618045319082,17,child11,no
school12,-0.33341345793445515,18,child7,no
school1,0.33299994010053313,17,child12,yes
school5,1.238476516909032,17,child13,no
school20,-0.2537296645787371,16,child20,no
school16,0.11402007186748632,13,child1,no
school11,-0.8198219462037483,17,child9,yes
school16,-0.5853342110824291,12,child18,yes
school6,0.32495543327646503,13,child7,yes
school29,-0.5426227143077123,16,child3,no
school5,0.2494976275184332,13,child12,yes
school9,1.2376783429449598,18,child15,no
school7,-0.14149471796438326,18,child3,yes
school9,2.4174030109432216,12,child9,yes
school1,-0.24063367315259254,15,child3,no
school28,0.4327389735514465,18,child7,no
school9,-1.7627864038617582,18,child4,yes
school21,-0.42244087126589697,15,child7,no
school1,-1.0815937299120246,16,child4,yes
school22,0.047364959698235704,15,child9,no
school23,0.5552736477411963,17,child4,no
school18,1.0550357018580296,17,child16,yes
school26,0.5061671255451684,18,child6,no
school11,0.14090537032351677,17,child8,yes
school4,1.5572101844762452,18,child1,yes
school7,-0.0032304224223151864,12,child16,yes
school30,-0.4998536096852945,15,child13,no
school3,-0.4152124422435643,17,child5,yes
school3,0.7822982474790835,17,child6,no
school10,0.4666539560284122,16,child18,yes
school12,1.2011585045946465,18,child9,no
school22,0.49043792523595364,18,child7,yes
school1,-1.3444129263317839,15,child4,yes
school7,-1.029281004791407,12,child17,yes
school22,0.5637841958524744,16,child3,no
school14,-0.6600630946562537,17,child13,no
school19,-0.9676768715518012,16,child18,yes
school3,-1.3551888678693345,18,child5,yes
school24,-0.227926099291141,16,child8,no
school24,1.1333535264248082,18,child10,no
school12,0.26996555834176067,15,child7,no
school18,-0.23882324829938906,17,child9,no
school15,1.0171125015942004,18,child17,no
school7,-1.038554824320693,15,child12,no
school4,1.0449611762061182,17,child15,no
school24,0.27607556711895564,18,child14,no
school27,-0.33391897738192916,13,child19,no
school5,1.4083851709618624,15,child3,no
school20,-2.098340707456126,12,child19,no
school19,-1.0830087162222917,14,child17,yes
school20,-1.3967577440631536,18,child18,yes
school28,0.36830589257985197,18,child17,yes
school17,2.0849092934729114,15,child13,yes
school24,-0.46613475697045365,15,child3,no
school4,1.2297604911063464,14,child19,no
school22,-2.5417124731490333,12,child17,no
school8,-0.007940037435168495,14,child9,no
school29,-0.021518988772139938,18,child3,no
school25,0.3354867081637649,14,child9,no
school7,-0.11703185520718704,14,child19,no
school12,-1.5581664499595247,14,child12,yes
school21,1.200638925815548,12,child8,yes
school27,-0.5485055582755822,14,child2,yes
school29,0.23091562690678807,17,child15,yes
school12,0.8517904889700192,17,child15,no
school17,0.9046275377091638,14,child19,no
school10,-0.7635777740601621,13,child4,no
school3,-1.5921983059131872,14,child10,yes
school16,0.16459696105741342,15,child3,yes
school11,-0.5914079711151944,14,child7,yes
school20,0.2731211265825088,17,child4,no
school8,0.06393639582601068,15,child4,no
school21,0.602185972634725,12,child11,yes
school13,1.4192992000636477,18,child15,yes
school28,0.1542011601961089,18,child20,no
school4,0.9421928921257522,13,child11,yes
school19,-0.014730823499574055,12,child1,no
school5,-0.011613158274108661,16,child4,yes
school15,0.08031587491098104,17,child2,no
school22,-0.8361352052131671,18,child5,yes
school1,2.0283463293600854,13,child2,no
school4,0.7355562521660589,17,child11,yes
school26,0.09443745954758735,13,child17,yes
school9,-0.15203179391435925,14,child16,yes
school13,1.1569786595646283,15,child7,yes
school4,1.1563149579749672,17,child17,no
school7,0.1407057110838994,16,child18,yes
school6,1.2753252134911726,15,child13,yes
school12,0.4214210347322418,16,child9,no
school1,1.0332045807137151,14,child2,no
school6,1.7740307295067417,12,child14,no
school1,-1.586879374534853,17,child10,yes
school18,0.8733274766430938,15,child3,no
school11,-0.6896665167579219,15,child7,yes
school30,-0.10599515712521407,12,child16,yes
school2,-0.12158141706766167,14,child5,no
school9,0.014753033814417359,12,child3,no
school10,-0.27383241949248005,14,child2,no
school9,0.21603402776404726,14,child2,yes
school9,0.07090973755614101,15,child6,no
school12,-0.7636500131137056,17,child2,yes
school1,-0.20208859522760675,12,child14,no
school2,-0.5184397338300791,14,child6,yes
school15,-0.05780081110799288,15,child7,no
school23,0.5072494125997107,13,child1,yes
school22,-1.1663490274730823,15,child18,no
school29,-0.00607969012184215,12,child20,yes
school28,1.465691320876261,15,child19,yes
school9,-0.17177876827768018,12,child18,yes
school25,0.5045417233943442,17,child16,yes
school24,0.4250885874425285,14,child7,no
school21,0.2202784423071496,12,child14,no
school27,0.03999806312356216,13,child18,no
school29,-0.6515412825878972,12,child4,no
school1,-0.7549632626997083,13,child17,no
school2,-0.6985273443285809,18,child3,no
school8,1.2277843167742664,14,child14,yes
school24,0.051748016798949734,12,child8,no
school2,0.5480845244332303,16,child13,no
school11,-0.4835230817615602,16,child6,no
school11,0.955771336832645,17,child18,no
school15,0.5366851130279172,12,child14,no
school6,0.7695828020171331,18,child5,yes
school21,0.10738739524590718,12,child20,no
school27,2.3654779018842294,18,child14,yes
school24,0.3370803436419711,13,child9,no
school5,0.4034254776842211,14,child16,yes
school29,-0.3348302154514333,16,child2,no
school9,1.095639228509149,14,child13,no
school26,-0.3383714459415468,12,child19,no
school3,-0.14039242498029936,15,child5,yes
school7,-1.064516850559895,12,child7,yes
school18,1.3302362534682834,14,child13,yes
school13,1.04704101486097,15,child14,yes
school17,0.8822943766096473,18,child17,yes
school9,-0.8523220198710166,18,child5,yes
school23,1.9817715341093123,14,child7,yes
school26,0.1668161799856955,14,child3,no
school16,-0.7341637500831147,12,child15,yes
school22,-0.6530539563292271,17,child3,no
school26,0.3736332238356259,15,child13,yes
school2,-0.22523115511376138,16,child17,no
school25,1.846369337479363,12,child16,yes
school15,-0.5163268120065919,13,child8,no
school5,0.3017670505504446,18,child4,yes
school19,-0.8223775236426162,15,child20,yes
school20,0.5765931519063063,18,child1,yes
school4,0.477481042344193,13,child2,yes
school16,-1.2286766090152217,13,child7,yes
school27,-0.33397653935600874,15,child9,no
school9,1.3144699516137508,18,child3,no
school24,-0.3229068634823294,16,child15,no
school15,0.4763333324622955,15,child19,no
school26,0.09936469984695594,13,child3,no
school10,-0.34373591341017506,17,child3,no
school9,0.6650024040919297,17,child8,yes
school29,-0.1203003359464488,17,child13,yes
school11,0.6099794163734199,14,child19,no
school9,1.3706560863213517,13,child14,no
school5,0.3894689406068578,18,child16,yes
school2,-1.4590613340853904,13,child11,yes
school7,0.687130431850603,18,child2,no
school17,0.31215330953175113,17,child2,yes
school19,0.981779415631554,17,child2,no
school21,-0.42248346715769314,16,child13,yes
school5,0.7051997285228933,13,child10,yes
school16,-0.6848539914190097,17,child2,yes
school4,-0.14640712046530874,13,child5,no
school24,-0.6781290680379835,12,child4,no
school16,-0.7929175939772899,12,child14,yes
school6,0.2833865753818702,16,child7,yes
school16,-2.446247749415173,13,child12,no
school6,-0.2113164078478347,15,child20,yes
