"month","day","hour","cyclists"
"Aug",5,14,27
"Aug",5,15,41
"Aug",5,16,48
"Aug",5,17,58
"Aug",5,18,57
"Aug",5,19,45
"Aug",5,20,54
"Aug",5,21,34
"Aug",5,22,31
"Aug",5,23,19
"Aug",6,0,24
"Aug",6,1,19
"Aug",6,2,8
"Aug",6,3,6
"Aug",6,4,3
"Aug",6,5,10
"Aug",6,6,18
"Aug",6,7,71
"Aug",6,8,123
"Aug",6,9,102
"Aug",6,10,50
"Aug",6,11,62
"Aug",6,12,65
"Aug",6,13,71
"Aug",6,14,94
"Aug",6,15,102
"Aug",6,16,125
"Aug",6,17,178
"Aug",6,18,138
"Aug",6,19,80
"Aug",6,20,75
"Aug",6,21,50
"Aug",6,22,43
"Aug",6,23,47
"Aug",7,0,22
"Aug",7,1,10
"Aug",7,2,8
"Aug",7,3,7
"Aug",7,4,5
"Aug",7,5,8
"Aug",7,6,15
"Aug",7,7,78
"Aug",7,8,210
"Aug",7,9,136
"Aug",7,10,77
"Aug",7,11,98
"Aug",7,12,99
"Aug",7,13,105
"Aug",7,14,114
"Aug",7,15,125
"Aug",7,16,147
"Aug",7,17,265
"Aug",7,18,215
"Aug",7,19,119
"Aug",7,20,129
"Aug",7,21,71
"Aug",7,22,78
"Aug",7,23,55
"Aug",8,0,28
"Aug",8,1,23
"Aug",8,2,13
"Aug",8,3,11
"Aug",8,4,3
"Aug",8,5,13
"Aug",8,6,18
"Aug",8,7,79
"Aug",8,8,225
"Aug",8,9,141
"Aug",8,10,92
"Aug",8,11,79
"Aug",8,12,106
"Aug",8,13,132
"Aug",8,14,114
"Aug",8,15,117
"Aug",8,16,187
"Aug",8,17,263
"Aug",8,18,212
"Aug",8,19,155
"Aug",8,20,146
"Aug",8,21,79
"Aug",8,22,71
"Aug",8,23,52
"Aug",9,0,33
"Aug",9,1,17
"Aug",9,2,19
"Aug",9,3,7
"Aug",9,4,17
"Aug",9,5,14
"Aug",9,6,22
"Aug",9,7,84
"Aug",9,8,220
"Aug",9,9,130
"Aug",9,10,79
"Aug",9,11,85
"Aug",9,12,95
"Aug",9,13,107
"Aug",9,14,91
"Aug",9,15,101
"Aug",9,16,172
"Aug",9,17,312
"Aug",9,18,200
"Aug",9,19,154
"Aug",9,20,101
"Aug",9,21,87
"Aug",9,22,78
"Aug",9,23,56
"Aug",10,0,46
"Aug",10,1,34
"Aug",10,2,13
"Aug",10,3,14
"Aug",10,4,11
"Aug",10,5,11
"Aug",10,6,26
"Aug",10,7,72
"Aug",10,8,181
"Aug",10,9,123
"Aug",10,10,70
"Aug",10,11,96
"Aug",10,12,80
"Aug",10,13,103
"Aug",10,14,94
"Aug",10,15,139
"Aug",10,16,184
"Aug",10,17,245
"Aug",10,18,174
"Aug",10,19,124
"Aug",10,20,133
"Aug",10,21,76
"Aug",10,22,80
"Aug",10,23,53
"Aug",11,0,36
"Aug",11,1,45
"Aug",11,2,27
"Aug",11,3,19
"Aug",11,4,25
"Aug",11,5,17
"Aug",11,6,14
"Aug",11,7,21
"Aug",11,8,37
"Aug",11,9,71
"Aug",11,10,140
"Aug",11,11,91
"Aug",11,12,102
"Aug",11,13,96
"Aug",11,14,134
"Aug",11,15,122
"Aug",11,16,141
"Aug",11,17,123
"Aug",11,18,98
"Aug",11,19,78
"Aug",11,20,97
"Aug",11,21,68
"Aug",11,22,53
"Aug",11,23,53
"Aug",12,0,50
"Aug",12,1,25
"Aug",12,2,30
"Aug",12,3,22
"Aug",12,4,13
"Aug",12,5,21
"Aug",12,6,13
"Aug",12,7,15
"Aug",12,8,24
"Aug",12,9,66
"Aug",12,10,98
"Aug",12,11,98
"Aug",12,12,83
"Aug",12,13,96
"Aug",12,14,112
"Aug",12,15,89
"Aug",12,16,122
"Aug",12,17,130
"Aug",12,18,87
"Aug",12,19,75
"Aug",12,20,55
"Aug",12,21,52
"Aug",12,22,58
"Aug",12,23,37
"Aug",13,0,25
"Aug",13,1,27
"Aug",13,2,11
"Aug",13,3,12
"Aug",13,4,4
"Aug",13,5,10
"Aug",13,6,22
"Aug",13,7,72
"Aug",13,8,212
"Aug",13,9,115
"Aug",13,10,80
"Aug",13,11,75
"Aug",13,12,83
"Aug",13,13,84
"Aug",13,14,90
"Aug",13,15,103
"Aug",13,16,166
"Aug",13,17,228
"Aug",13,18,159
"Aug",13,19,112
"Aug",13,20,59
"Aug",13,21,68
"Aug",13,22,62
"Aug",13,23,46
"Aug",14,0,29
"Aug",14,1,24
"Aug",14,2,12
"Aug",14,3,9
"Aug",14,4,5
"Aug",14,5,10
"Aug",14,6,24
"Aug",14,7,88
"Aug",14,8,228
"Aug",14,9,152
"Aug",14,10,92
"Aug",14,11,94
"Aug",14,12,104
"Aug",14,13,93
"Aug",14,14,96
"Aug",14,15,126
"Aug",14,16,143
"Aug",14,17,322
"Aug",14,18,220
"Aug",14,19,138
"Aug",14,20,122
"Aug",14,21,89
"Aug",14,22,50
"Aug",14,23,48
"Aug",15,0,42
"Aug",15,1,17
"Aug",15,2,18
"Aug",15,3,8
"Aug",15,4,12
"Aug",15,5,7
"Aug",15,6,25
"Aug",15,7,68
"Aug",15,8,262
"Aug",15,9,146
"Aug",15,10,85
"Aug",15,11,105
"Aug",15,12,113
"Aug",15,13,84
"Aug",15,14,89
"Aug",15,15,123
"Aug",15,16,150
"Aug",15,17,219
"Aug",15,18,146
"Aug",15,19,94
"Aug",15,20,63
"Aug",15,21,41
"Aug",15,22,41
"Aug",15,23,39
"Aug",16,0,26
"Aug",16,1,17
"Aug",16,2,8
"Aug",16,3,8
"Aug",16,4,14
"Aug",16,5,12
"Aug",16,6,22
"Aug",16,7,89
"Aug",16,8,235
"Aug",16,9,144
"Aug",16,10,64
"Aug",16,11,102
"Aug",16,12,104
"Aug",16,13,110
"Aug",16,14,81
"Aug",16,15,134
"Aug",16,16,142
"Aug",16,17,254
"Aug",16,18,214
"Aug",16,19,151
"Aug",16,20,96
"Aug",16,21,83
"Aug",16,22,73
"Aug",16,23,56
"Aug",17,0,30
"Aug",17,1,26
"Aug",17,2,11
"Aug",17,3,10
"Aug",17,4,7
"Aug",17,5,8
"Aug",17,6,18
"Aug",17,7,46
"Aug",17,8,153
"Aug",17,9,96
"Aug",17,10,42
"Aug",17,11,62
"Aug",17,12,66
"Aug",17,13,85
"Aug",17,14,79
"Aug",17,15,108
"Aug",17,16,124
"Aug",17,17,180
"Aug",17,18,153
"Aug",17,19,102
"Aug",17,20,84
"Aug",17,21,49
"Aug",17,22,45
"Aug",17,23,57
"Aug",18,0,45
"Aug",18,1,25
"Aug",18,2,19
"Aug",18,3,11
"Aug",18,4,15
"Aug",18,5,23
"Aug",18,6,11
"Aug",18,7,24
"Aug",18,8,43
"Aug",18,9,54
"Aug",18,10,84
"Aug",18,11,124
"Aug",18,12,110
"Aug",18,13,111
"Aug",18,14,89
"Aug",18,15,131
"Aug",18,16,139
"Aug",18,17,120
"Aug",18,18,140
"Aug",18,19,121
"Aug",18,20,78
"Aug",18,21,55
"Aug",18,22,64
"Aug",18,23,51
"Aug",19,0,43
"Aug",19,1,31
"Aug",19,2,20
"Aug",19,3,31
"Aug",19,4,35
"Aug",19,5,10
"Aug",19,6,13
"Aug",19,7,19
"Aug",19,8,29
"Aug",19,9,69
"Aug",19,10,70
"Aug",19,11,90
"Aug",19,12,106
"Aug",19,13,107
"Aug",19,14,112
"Aug",19,15,108
"Aug",19,16,106
"Aug",19,17,93
"Aug",19,18,61
"Aug",19,19,52
"Aug",19,20,36
"Aug",19,21,24
"Aug",19,22,58
"Aug",19,23,32
"Aug",20,0,34
"Aug",20,1,9
"Aug",20,2,9
"Aug",20,3,7
"Aug",20,4,7
"Aug",20,5,9
"Aug",20,6,26
"Aug",20,7,82
"Aug",20,8,245
"Aug",20,9,140
"Aug",20,10,97
"Aug",20,11,74
"Aug",20,12,90
"Aug",20,13,135
"Aug",20,14,131
"Aug",20,15,108
"Aug",20,16,165
"Aug",20,17,277
"Aug",20,18,202
"Aug",20,19,130
"Aug",20,20,102
"Aug",20,21,78
"Aug",20,22,46
"Aug",20,23,49
"Aug",21,0,41
"Aug",21,1,29
"Aug",21,2,5
"Aug",21,3,6
"Aug",21,4,6
"Aug",21,5,8
"Aug",21,6,14
"Aug",21,7,88
"Aug",21,8,239
"Aug",21,9,152
"Aug",21,10,82
"Aug",21,11,63
"Aug",21,12,80
"Aug",21,13,82
"Aug",21,14,79
"Aug",21,15,84
"Aug",21,16,141
"Aug",21,17,218
"Aug",21,18,175
"Aug",21,19,115
"Aug",21,20,107
"Aug",21,21,69
"Aug",21,22,44
"Aug",21,23,44
"Aug",22,0,30
"Aug",22,1,21
"Aug",22,2,11
"Aug",22,3,9
"Aug",22,4,6
"Aug",22,5,7
"Aug",22,6,29
"Aug",22,7,81
"Aug",22,8,248
"Aug",22,9,151
"Aug",22,10,91
"Aug",22,11,105
"Aug",22,12,73
"Aug",22,13,69
"Aug",22,14,99
"Aug",22,15,102
"Aug",22,16,142
"Aug",22,17,228
"Aug",22,18,197
"Aug",22,19,119
"Aug",22,20,92
"Aug",22,21,60
"Aug",22,22,58
"Aug",22,23,45
"Aug",23,0,26
"Aug",23,1,17
"Aug",23,2,10
"Aug",23,3,7
"Aug",23,4,5
"Aug",23,5,5
"Aug",23,6,25
"Aug",23,7,99
"Aug",23,8,279
"Aug",23,9,147
"Aug",23,10,73
"Aug",23,12,69
"Aug",23,13,95
"Aug",23,14,87
"Aug",23,15,115
"Aug",23,16,155
"Aug",23,17,247
"Aug",23,18,206
"Aug",23,19,122
"Aug",23,20,89
"Aug",23,21,56
"Aug",23,22,50
"Aug",23,23,48
"Aug",24,0,25
"Aug",24,1,15
"Aug",24,2,16
"Aug",24,3,11
"Aug",24,4,6
"Aug",24,5,4
"Aug",24,6,29
"Aug",24,7,78
"Aug",24,8,215
"Aug",24,9,118
"Aug",24,10,76
"Aug",24,11,70
"Aug",24,12,73
"Aug",24,13,124
"Aug",24,14,123
"Aug",24,15,110
"Aug",24,16,150
"Aug",24,17,204
"Aug",24,18,126
"Aug",24,19,118
"Aug",24,20,52
"Aug",24,21,47
"Aug",24,22,63
"Aug",24,23,57
"Aug",25,0,20
"Aug",25,1,27
"Aug",25,2,29
"Aug",25,3,24
"Aug",25,4,11
"Aug",25,5,9
"Aug",25,6,12
"Aug",25,7,15
"Aug",25,8,45
"Aug",25,9,60
"Aug",25,10,66
"Aug",25,11,46
"Aug",25,12,68
"Aug",25,13,66
"Aug",25,14,73
"Aug",25,15,81
"Aug",25,16,97
"Aug",25,17,73
"Aug",25,18,66
"Aug",25,19,49
"Aug",25,20,55
"Aug",25,21,29
"Aug",25,22,45
"Aug",25,23,36
"Aug",26,0,28
"Aug",26,1,28
"Aug",26,2,23
"Aug",26,3,26
"Aug",26,4,15
"Aug",26,5,13
"Aug",26,6,9
"Aug",26,7,9
"Aug",26,8,14
"Aug",26,9,58
"Aug",26,10,65
"Aug",26,11,79
"Aug",26,12,90
"Aug",26,13,85
"Aug",26,14,87
"Aug",26,15,83
"Aug",26,16,104
"Aug",26,17,102
"Aug",26,18,77
"Aug",26,19,62
"Aug",26,20,56
"Aug",26,21,56
"Aug",26,22,48
"Aug",26,23,28
"Aug",27,0,11
"Aug",27,1,13
"Aug",27,2,16
"Aug",27,3,8
"Aug",27,4,11
"Aug",27,5,6
"Aug",27,6,23
"Aug",27,7,75
"Aug",27,8,183
"Aug",27,9,122
"Aug",27,10,34
"Aug",27,11,40
"Aug",27,12,50
"Aug",27,13,57
"Aug",27,14,72
"Aug",27,15,83
"Aug",27,16,109
"Aug",27,17,181
"Aug",27,18,112
"Aug",27,19,56
"Aug",27,20,43
"Aug",27,21,38
"Aug",27,22,27
"Aug",27,23,19
"Aug",28,0,14
"Aug",28,1,11
"Aug",28,2,4
"Aug",28,3,7
"Aug",28,4,6
"Aug",28,5,3
"Aug",28,6,20
"Aug",28,7,96
"Aug",28,8,283
"Aug",28,9,141
"Aug",28,10,57
"Aug",28,11,81
"Aug",28,12,88
"Aug",28,13,92
"Aug",28,14,76
"Aug",28,15,124
"Aug",28,16,125
"Aug",28,17,242
"Aug",28,18,187
"Aug",28,19,107
"Aug",28,20,67
"Aug",28,21,41
"Aug",28,22,36
"Aug",28,23,14
"Aug",29,0,15
"Aug",29,1,7
"Aug",29,2,7
"Aug",29,3,3
"Aug",29,4,2
"Aug",29,5,2
"Aug",29,6,15
"Aug",29,7,85
"Aug",29,8,248
"Aug",29,9,125
"Aug",29,10,54
"Aug",29,11,41
"Aug",29,12,56
"Aug",29,13,83
"Aug",29,14,49
"Aug",29,15,65
"Aug",29,16,86
"Aug",29,17,172
"Aug",29,18,122
"Aug",29,19,69
"Aug",29,20,37
"Aug",29,21,23
"Aug",29,22,18
"Aug",29,23,10
"Aug",30,0,4
"Aug",30,1,7
"Aug",30,2,3
"Aug",30,3,0
"Aug",30,4,2
"Aug",30,5,3
"Aug",30,6,18
"Aug",30,7,81
"Aug",30,8,262
"Aug",30,9,121
"Aug",30,10,47
"Aug",30,11,58
"Aug",30,12,96
"Aug",30,13,92
"Aug",30,14,69
"Aug",30,15,98
"Aug",30,16,141
"Aug",30,17,216
"Aug",30,18,161
"Aug",30,19,101
"Aug",30,20,50
"Aug",30,21,39
"Aug",30,22,42
"Aug",30,23,25
"Aug",31,0,12
"Aug",31,1,10
"Aug",31,2,1
"Aug",31,3,9
"Aug",31,4,2
"Aug",31,5,2
"Aug",31,6,26
"Aug",31,7,74
"Aug",31,8,223
"Aug",31,9,116
"Aug",31,10,62
"Aug",31,11,64
"Aug",31,12,76
"Aug",31,13,65
"Aug",31,14,63
"Aug",31,15,85
"Aug",31,16,93
"Aug",31,17,149
"Aug",31,18,94
"Aug",31,19,53
"Aug",31,20,40
"Aug",31,21,34
"Aug",31,22,16
"Aug",31,23,27
"Sep",1,0,14
"Sep",1,1,14
"Sep",1,2,12
"Sep",1,3,7
"Sep",1,4,12
"Sep",1,5,2
"Sep",1,6,3
"Sep",1,7,8
"Sep",1,8,27
"Sep",1,9,44
"Sep",1,10,75
"Sep",1,11,70
"Sep",1,12,77
"Sep",1,13,65
"Sep",1,14,79
"Sep",1,15,63
"Sep",1,16,60
"Sep",1,17,62
"Sep",1,18,59
"Sep",1,19,50
"Sep",1,20,26
"Sep",1,21,22
"Sep",1,22,22
"Sep",1,23,29
"Sep",2,0,11
"Sep",2,1,12
"Sep",2,2,4
"Sep",2,3,5
"Sep",2,4,4
"Sep",2,5,1
"Sep",2,6,5
"Sep",2,7,13
"Sep",2,8,28
"Sep",2,9,41
"Sep",2,10,46
"Sep",2,11,41
"Sep",2,12,72
"Sep",2,13,57
"Sep",2,14,98
"Sep",2,15,84
"Sep",2,16,89
"Sep",2,17,75
"Sep",2,18,62
"Sep",2,19,49
"Sep",2,20,76
"Sep",2,21,21
"Sep",2,22,74
"Sep",2,23,17
"Sep",3,0,5
"Sep",3,1,4
"Sep",3,2,4
"Sep",3,3,2
"Sep",3,4,0
"Sep",3,5,7
"Sep",3,6,19
"Sep",3,7,95
"Sep",3,8,250
"Sep",3,9,133
"Sep",3,10,58
"Sep",3,11,64
"Sep",3,12,73
"Sep",3,13,84
"Sep",3,14,90
"Sep",3,15,114
"Sep",3,16,125
"Sep",3,17,252
"Sep",3,18,144
"Sep",3,19,92
"Sep",3,20,52
"Sep",3,21,33
"Sep",3,22,24
"Sep",3,23,13
"Sep",4,0,5
"Sep",4,1,7
"Sep",4,2,2
"Sep",4,3,1
"Sep",4,4,0
"Sep",4,5,2
"Sep",4,6,19
"Sep",4,7,110
"Sep",4,8,277
"Sep",4,9,152
"Sep",4,10,63
"Sep",4,11,49
"Sep",4,12,56
"Sep",4,13,80
"Sep",4,14,95
"Sep",4,15,111
"Sep",4,16,125
"Sep",4,17,238
"Sep",4,18,160
"Sep",4,19,100
"Sep",4,20,54
"Sep",4,21,36
"Sep",4,22,20
"Sep",4,23,13
"Sep",5,0,10
"Sep",5,1,3
"Sep",5,2,2
"Sep",5,3,4
"Sep",5,4,3
"Sep",5,5,4
"Sep",5,6,18
"Sep",5,7,110
"Sep",5,8,290
"Sep",5,9,138
"Sep",5,10,53
"Sep",5,11,65
"Sep",5,12,92
"Sep",5,13,120
"Sep",5,14,87
"Sep",5,15,109
"Sep",5,16,109
"Sep",5,17,217
"Sep",5,18,170
"Sep",5,19,104
"Sep",5,20,59
"Sep",5,21,27
"Sep",5,22,31
"Sep",5,23,11
"Sep",6,0,13
"Sep",6,1,5
"Sep",6,2,3
"Sep",6,3,2
"Sep",6,4,0
"Sep",6,5,3
"Sep",6,6,15
"Sep",6,7,82
"Sep",6,8,255
"Sep",6,9,135
"Sep",6,10,68
"Sep",6,11,67
"Sep",6,12,51
"Sep",6,13,64
"Sep",6,14,80
"Sep",6,15,91
"Sep",6,16,112
"Sep",6,17,179
"Sep",6,18,151
"Sep",6,19,95
"Sep",6,20,60
"Sep",6,21,30
"Sep",6,22,17
"Sep",6,23,19
"Sep",7,0,11
"Sep",7,1,1
"Sep",7,2,2
"Sep",7,3,2
"Sep",7,4,2
"Sep",7,5,4
"Sep",7,6,14
"Sep",7,7,66
"Sep",7,8,205
"Sep",7,9,123
"Sep",7,10,68
"Sep",7,11,68
"Sep",7,12,70
"Sep",7,13,74
"Sep",7,14,83
"Sep",7,15,90
"Sep",7,16,90
"Sep",7,17,189
"Sep",7,18,104
"Sep",7,19,77
"Sep",7,20,40
"Sep",7,21,29
"Sep",7,22,27
"Sep",7,23,22
"Sep",8,0,12
"Sep",8,1,9
"Sep",8,2,4
"Sep",8,3,7
"Sep",8,4,4
"Sep",8,5,6
"Sep",8,6,3
"Sep",8,7,11
"Sep",8,8,39
"Sep",8,9,59
"Sep",8,10,113
"Sep",8,11,69
"Sep",8,12,76
"Sep",8,13,65
"Sep",8,14,81
"Sep",8,15,79
"Sep",8,16,80
"Sep",8,17,79
"Sep",8,18,65
"Sep",8,19,31
"Sep",8,20,34
"Sep",8,21,23
"Sep",8,22,21
"Sep",8,23,25
"Sep",9,0,16
"Sep",9,1,17
"Sep",9,2,8
"Sep",9,3,10
"Sep",9,4,7
"Sep",9,5,2
"Sep",9,6,3
"Sep",9,7,12
"Sep",9,8,15
"Sep",9,9,36
"Sep",9,10,65
"Sep",9,11,55
"Sep",9,12,68
"Sep",9,13,94
"Sep",9,14,76
"Sep",9,15,89
"Sep",9,16,97
"Sep",9,17,68
"Sep",9,18,57
"Sep",9,19,35
"Sep",9,20,34
"Sep",9,21,25
"Sep",9,22,13
"Sep",9,23,19
"Sep",10,0,7
"Sep",10,1,3
"Sep",10,2,9
"Sep",10,3,5
"Sep",10,4,3
"Sep",10,5,4
"Sep",10,6,18
"Sep",10,7,91
"Sep",10,8,254
"Sep",10,9,128
"Sep",10,10,61
"Sep",10,11,81
"Sep",10,12,72
"Sep",10,13,71
"Sep",10,14,73
"Sep",10,15,78
"Sep",10,16,90
"Sep",10,17,207
"Sep",10,18,138
"Sep",10,19,50
"Sep",10,20,41
"Sep",10,21,15
"Sep",10,22,12
"Sep",10,23,9
"Sep",11,0,7
"Sep",11,1,11
"Sep",11,2,3
"Sep",11,3,5
"Sep",11,4,3
"Sep",11,5,5
"Sep",11,6,23
"Sep",11,7,82
"Sep",11,8,285
"Sep",11,9,142
"Sep",11,10,66
"Sep",11,11,97
"Sep",11,12,86
"Sep",11,13,89
"Sep",11,14,82
"Sep",11,15,120
"Sep",11,16,133
"Sep",11,17,245
"Sep",11,18,169
"Sep",11,19,115
"Sep",11,20,54
"Sep",11,21,53
"Sep",11,22,27
"Sep",11,23,17
"Sep",12,0,18
"Sep",12,1,6
"Sep",12,2,2
"Sep",12,3,2
"Sep",12,4,0
"Sep",12,5,6
"Sep",12,6,21
"Sep",12,7,103
"Sep",12,8,263
"Sep",12,9,134
"Sep",12,10,86
"Sep",12,11,66
"Sep",12,12,76
"Sep",12,13,117
"Sep",12,14,95
"Sep",12,15,101
"Sep",12,16,164
"Sep",12,17,235
"Sep",12,18,171
"Sep",12,19,88
"Sep",12,20,64
"Sep",12,21,39
"Sep",12,22,18
"Sep",12,23,24
"Sep",13,0,9
"Sep",13,1,5
"Sep",13,2,5
"Sep",13,3,3
"Sep",13,4,0
"Sep",13,5,5
"Sep",13,6,13
"Sep",13,7,83
"Sep",13,8,250
"Sep",13,9,132
"Sep",13,10,87
"Sep",13,11,83
"Sep",13,12,74
"Sep",13,13,84
"Sep",13,14,71
"Sep",13,15,123
"Sep",13,16,109
"Sep",13,17,207
"Sep",13,18,160
"Sep",13,19,92
"Sep",13,20,62
"Sep",13,21,46
"Sep",13,22,28
"Sep",13,23,27
"Sep",14,0,18
"Sep",14,1,4
"Sep",14,2,0
"Sep",14,3,5
"Sep",14,4,1
"Sep",14,5,2
"Sep",14,6,17
"Sep",14,7,65
"Sep",14,8,193
"Sep",14,9,126
"Sep",14,10,81
"Sep",14,11,83
"Sep",14,12,94
"Sep",14,13,93
"Sep",14,14,79
"Sep",14,15,129
"Sep",14,16,121
"Sep",14,17,170
"Sep",14,18,120
"Sep",14,19,71
"Sep",14,20,62
"Sep",14,21,33
"Sep",14,22,20
"Sep",14,23,27
"Sep",15,0,14
"Sep",15,1,21
"Sep",15,2,2
"Sep",15,3,9
"Sep",15,4,3
"Sep",15,5,4
"Sep",15,6,5
"Sep",15,7,20
"Sep",15,8,34
"Sep",15,9,56
"Sep",15,10,74
"Sep",15,11,66
"Sep",15,12,83
"Sep",15,13,88
"Sep",15,14,80
"Sep",15,15,78
"Sep",15,16,70
"Sep",15,17,63
"Sep",15,18,57
"Sep",15,19,46
"Sep",15,20,33
"Sep",15,21,25
"Sep",15,22,25
"Sep",15,23,17
"Sep",16,0,18
"Sep",16,1,9
"Sep",16,2,7
"Sep",16,3,2
"Sep",16,4,1
"Sep",16,5,0
"Sep",16,6,6
"Sep",16,7,14
"Sep",16,8,18
"Sep",16,9,40
"Sep",16,10,57
"Sep",16,11,46
"Sep",16,12,61
"Sep",16,13,85
"Sep",16,14,80
"Sep",16,15,73
"Sep",16,16,68
"Sep",16,17,67
"Sep",16,18,54
"Sep",16,19,24
"Sep",16,20,20
"Sep",16,21,40
"Sep",16,22,33
"Sep",16,23,12
"Sep",17,0,7
"Sep",17,1,1
"Sep",17,2,0
"Sep",17,3,0
"Sep",17,4,1
"Sep",17,5,5
"Sep",17,6,13
"Sep",17,7,63
"Sep",17,8,204
"Sep",17,9,134
"Sep",17,10,73
"Sep",17,11,95
"Sep",17,12,103
"Sep",17,13,118
"Sep",17,14,82
"Sep",17,15,87
"Sep",17,16,129
"Sep",17,17,204
"Sep",17,18,153
"Sep",17,19,95
"Sep",17,20,65
"Sep",17,21,41
"Sep",17,22,40
"Sep",17,23,25
"Sep",18,0,8
"Sep",18,1,10
"Sep",18,2,2
"Sep",18,3,2
"Sep",18,4,1
"Sep",18,5,5
"Sep",18,6,19
"Sep",18,7,91
"Sep",18,8,322
"Sep",18,9,183
"Sep",18,10,87
"Sep",18,11,84
"Sep",18,12,104
"Sep",18,13,109
"Sep",18,14,94
"Sep",18,15,128
"Sep",18,16,172
"Sep",18,17,288
"Sep",18,18,186
"Sep",18,19,100
"Sep",18,20,75
"Sep",18,21,42
"Sep",18,22,46
"Sep",18,23,27
"Sep",19,0,12
"Sep",19,1,12
"Sep",19,2,3
"Sep",19,3,0
"Sep",19,4,2
"Sep",19,5,1
"Sep",19,6,30
"Sep",19,7,91
"Sep",19,8,342
"Sep",19,9,194
"Sep",19,10,88
"Sep",19,11,95
"Sep",19,12,100
"Sep",19,13,138
"Sep",19,14,100
"Sep",19,15,98
"Sep",19,16,171
"Sep",19,17,280
"Sep",19,18,211
"Sep",19,19,103
"Sep",19,20,70
"Sep",19,21,61
"Sep",19,22,31
"Sep",19,23,38
"Sep",20,0,15
"Sep",20,1,11
"Sep",20,2,6
"Sep",20,3,3
"Sep",20,4,3
"Sep",20,5,6
"Sep",20,6,16
"Sep",20,7,69
"Sep",20,8,237
"Sep",20,9,147
"Sep",20,10,102
"Sep",20,11,61
"Sep",20,12,71
"Sep",20,13,70
"Sep",20,14,61
"Sep",20,15,84
"Sep",20,16,96
"Sep",20,17,178
"Sep",20,18,140
"Sep",20,19,58
"Sep",20,20,35
"Sep",20,21,26
"Sep",20,22,15
"Sep",20,23,15
"Sep",21,0,18
"Sep",21,1,5
"Sep",21,2,1
"Sep",21,3,2
"Sep",21,4,0
"Sep",21,5,1
"Sep",21,6,15
"Sep",21,7,79
"Sep",21,8,228
"Sep",21,9,148
"Sep",21,10,89
"Sep",21,11,74
"Sep",21,12,110
"Sep",21,13,103
"Sep",21,14,97
"Sep",21,15,130
"Sep",21,16,168
"Sep",21,17,205
"Sep",21,18,141
"Sep",21,19,86
"Sep",21,20,36
"Sep",21,21,41
"Sep",21,22,38
"Sep",21,23,26
"Sep",22,0,22
"Sep",22,1,16
"Sep",22,2,6
"Sep",22,3,9
"Sep",22,4,2
"Sep",22,5,5
"Sep",22,6,8
"Sep",22,7,15
"Sep",22,8,45
"Sep",22,9,65
"Sep",22,10,70
"Sep",22,11,65
"Sep",22,12,72
"Sep",22,13,115
"Sep",22,14,93
"Sep",22,15,103
"Sep",22,16,93
"Sep",22,17,88
"Sep",22,18,73
"Sep",22,19,46
"Sep",22,20,32
"Sep",22,21,31
"Sep",22,22,21
"Sep",22,23,22
"Sep",23,0,15
"Sep",23,1,13
"Sep",23,2,9
"Sep",23,3,16
"Sep",23,4,1
"Sep",23,5,6
"Sep",23,6,7
"Sep",23,7,8
"Sep",23,8,23
"Sep",23,9,33
"Sep",23,10,82
"Sep",23,11,75
"Sep",23,12,72
"Sep",23,13,75
"Sep",23,14,84
"Sep",23,15,91
"Sep",23,16,85
"Sep",23,17,116
"Sep",23,18,56
"Sep",23,19,52
"Sep",23,20,32
"Sep",23,21,24
"Sep",23,22,15
"Sep",23,23,19
"Sep",24,0,9
"Sep",24,1,8
"Sep",24,2,1
"Sep",24,3,1
"Sep",24,4,1
"Sep",24,5,2
"Sep",24,6,18
"Sep",24,7,49
"Sep",24,8,199
"Sep",24,9,129
"Sep",24,10,59
"Sep",24,11,68
"Sep",24,12,69
"Sep",24,13,81
"Sep",24,14,61
"Sep",24,15,73
"Sep",24,16,106
"Sep",24,17,195
"Sep",24,18,139
"Sep",24,19,89
"Sep",24,20,45
"Sep",24,21,35
"Sep",24,22,20
"Sep",24,23,4
"Sep",25,0,5
"Sep",25,1,2
"Sep",25,2,0
"Sep",25,3,0
"Sep",25,4,1
"Sep",25,5,1
"Sep",25,6,14
"Sep",25,7,48
"Sep",25,8,185
"Sep",25,9,137
"Sep",25,10,63
"Sep",25,11,52
"Sep",25,12,58
"Sep",25,13,63
"Sep",25,14,54
"Sep",25,15,84
"Sep",25,16,111
"Sep",25,17,167
"Sep",25,18,144
"Sep",25,19,77
"Sep",25,20,45
"Sep",25,21,60
"Sep",25,22,24
"Sep",25,23,20
"Sep",26,0,11
"Sep",26,1,6
"Sep",26,2,6
"Sep",26,3,2
"Sep",26,4,0
"Sep",26,5,4
"Sep",26,6,14
"Sep",26,7,57
"Sep",26,8,251
"Sep",26,9,157
"Sep",26,10,70
"Sep",26,11,62
"Sep",26,12,83
"Sep",26,13,108
"Sep",26,14,95
"Sep",26,15,95
"Sep",26,16,124
"Sep",26,17,195
"Sep",26,18,164
"Sep",26,19,94
"Sep",26,20,69
"Sep",26,21,41
"Sep",26,22,35
"Sep",26,23,14
"Sep",27,0,11
"Sep",27,1,4
"Sep",27,2,5
"Sep",27,3,4
"Sep",27,4,5
"Sep",27,5,4
"Sep",27,6,20
"Sep",27,7,75
"Sep",27,8,242
"Sep",27,9,175
"Sep",27,10,91
"Sep",27,11,96
"Sep",27,12,87
"Sep",27,13,86
