Country,Reaction,Days,Subject,Age,Caff
Belarus,382.19094766282825,5,dbzh309,34,1
Belarus,430.12818761725305,6,dbzh309,34,1
Belarus,474.9442758002156,7,dbzh309,34,1
Belarus,472.9005615830773,8,dbzh309,34,1
Belarus,496.7216973379762,9,dbzh309,34,1
Belarus,276.13389510471245,0,dbzh310,33,1
Belarus,318.2957313780382,1,dbzh310,33,1
Belarus,350.0058147096758,2,dbzh310,33,1
Belarus,324.62685139209555,3,dbzh310,33,1
Belarus,308.29109903723355,4,dbzh310,33,1
Belarus,333.1664270847317,5,dbzh310,33,1
Belarus,332.718716833241,6,dbzh310,33,1
Belarus,381.1654218016574,7,dbzh310,33,1
Belarus,384.86877002703017,8,dbzh310,33,1
Belarus,375.9289013737192,9,dbzh310,33,1
Belarus,312.29923181286995,0,dbzh330,33,0
Belarus,269.93222165226706,1,dbzh330,33,0
Belarus,323.5513280212426,2,dbzh330,33,0
Belarus,338.34347773023507,3,dbzh330,33,0
Belarus,324.6356300998836,4,dbzh330,33,0
Belarus,345.2551746744595,5,dbzh330,33,0
Belarus,344.1106123718546,6,dbzh330,33,0
Belarus,352.53766882930677,7,dbzh330,33,0
Belarus,385.6276739371954,8,dbzh330,33,0
Belarus,399.14815374726174,9,dbzh330,33,0
Belarus,227.27873732438547,0,dbzh331,34,1
Belarus,265.51515745677136,1,dbzh331,34,1
Belarus,300.00985648366833,2,dbzh331,34,1
Belarus,334.74127441314334,3,dbzh331,34,1
Belarus,311.74665645435834,4,dbzh331,34,1
Belarus,385.4526229471342,5,dbzh331,34,1
Belarus,363.87442147129184,6,dbzh331,34,1
Belarus,407.41698655637526,7,dbzh331,34,1
Belarus,419.87890889875484,8,dbzh331,34,1
Belarus,392.7573590015787,9,dbzh331,34,1
Belarus,233.63262314394817,0,dbzh332,49,0
Belarus,294.58716585193923,1,dbzh332,49,0
Belarus,268.0932961335046,2,dbzh332,49,0
Belarus,380.5947267520298,3,dbzh332,49,0
Belarus,329.86225096725803,4,dbzh332,49,0
Belarus,355.1072840151212,5,dbzh332,49,0
Belarus,356.24903632355824,6,dbzh332,49,0
Belarus,394.0831720125088,7,dbzh332,49,0
Belarus,390.0984008660436,8,dbzh332,49,0
Belarus,401.3149403902561,9,dbzh332,49,0
Belarus,172.84076308769255,0,dbzh333,26,1
Belarus,189.50667732035464,1,dbzh333,26,1
Belarus,229.86214301129453,2,dbzh333,26,1
Belarus,207.28206428151591,3,dbzh333,26,1
Belarus,290.280435904766,4,dbzh333,26,1
Belarus,289.77237512542024,5,dbzh333,26,1
Belarus,232.0489947217785,6,dbzh333,26,1
Belarus,290.3478806182689,7,dbzh333,26,1
Belarus,359.5986834082623,8,dbzh333,26,1
Belarus,390.2357961321716,9,dbzh333,26,1
Belarus,270.2852296836233,0,dbzh334,48,1
Belarus,372.4735088948007,1,dbzh334,48,1
Belarus,384.3644351049811,2,dbzh334,48,1
Belarus,339.78841201480986,3,dbzh334,48,1
Belarus,420.80289544924483,4,dbzh334,48,1
Belarus,421.45049083457684,5,dbzh334,48,1
Belarus,433.68148012307944,6,dbzh334,48,1
Belarus,473.288978767594,7,dbzh334,48,1
Belarus,496.99741145398315,8,dbzh334,48,1
Belarus,493.109670552388,9,dbzh334,48,1
Belarus,227.4944342962175,0,dbzh335,46,1
Belarus,269.82349367336025,1,dbzh335,46,1
Belarus,323.0505971062664,2,dbzh335,46,1
Belarus,331.07746805336893,3,dbzh335,46,1
Belarus,346.9819225705027,4,dbzh335,46,1
Belarus,380.3195430234494,5,dbzh335,46,1
Belarus,393.1111516031159,6,dbzh335,46,1
Belarus,433.94839536287486,7,dbzh335,46,1
Belarus,454.62106333178997,8,dbzh335,46,1
Belarus,435.96330317948855,9,dbzh335,46,1
Belarus,198.71502035116808,0,dbzh337,31,1
Belarus,240.4845068774311,1,dbzh337,31,1
Belarus,282.1240869191296,2,dbzh337,31,1
Belarus,279.57978150197823,3,dbzh337,31,1
Belarus,339.3026742383506,4,dbzh337,31,1
Belarus,327.84195827081277,5,dbzh337,31,1
Belarus,356.1043157604929,6,dbzh337,31,1
Belarus,428.4816422049984,7,dbzh337,31,1
Belarus,443.62059602798024,8,dbzh337,31,1
Belarus,415.29925872511484,9,dbzh337,31,1
Belarus,236.13754024626485,0,dbzh349,22,0
Belarus,250.9484875986114,1,dbzh349,22,0
Belarus,280.0167225934693,2,dbzh349,22,0
Belarus,301.75343948438893,3,dbzh349,22,0
Belarus,330.17346522423327,4,dbzh349,22,0
Belarus,295.7893052438861,5,dbzh349,22,0
Belarus,383.7540601309641,6,dbzh349,22,0
Belarus,403.1170251068987,7,dbzh349,22,0
Belarus,430.16135694627997,8,dbzh349,22,0
Belarus,429.87605354410107,9,dbzh349,22,0
Belarus,333.61121356645356,0,dbzh350,36,0
Belarus,296.0514344693819,1,dbzh350,36,0
Belarus,349.97350404216166,2,dbzh350,36,0
Belarus,320.13002723013346,3,dbzh350,36,0
Belarus,303.45848923264225,4,dbzh350,36,0
Belarus,366.5590011018526,5,dbzh350,36,0
Belarus,371.5974021700568,6,dbzh350,36,0
Belarus,356.89274338069276,7,dbzh350,36,0
Belarus,383.13719189661214,8,dbzh350,36,0
Belarus,410.32805613207086,9,dbzh350,36,0
Belarus,257.6005439218116,0,dbzh351,53,1
Belarus,300.29406397640486,1,dbzh351,53,1
Belarus,299.80006553404263,2,dbzh351,53,1
Belarus,378.5601673225677,3,dbzh351,53,1
Belarus,396.1353223826969,4,dbzh351,53,1
Belarus,439.0921267039086,5,dbzh351,53,1
Belarus,409.6549417288312,6,dbzh351,53,1
Belarus,484.42351799219466,7,dbzh351,53,1
Belarus,512.0710548350822,8,dbzh351,53,1
Belarus,531.9484946958921,9,dbzh351,53,1
Belarus,251.41440981936177,0,dbzh352,50,0
Belarus,273.89874692517304,1,dbzh352,50,0
Belarus,318.7907422542814,2,dbzh352,50,0
Belarus,336.71227722103094,3,dbzh352,50,0
Belarus,337.8383265049075,4,dbzh352,50,0
Belarus,380.1302044382915,5,dbzh352,50,0
Belarus,365.7064463767567,6,dbzh352,50,0
Belarus,417.47784824050336,7,dbzh352,50,0
Belarus,503.58314641252673,8,dbzh352,50,0
Belarus,471.97405739871783,9,dbzh352,50,0
Belarus,262.66567684850077,0,dbzh369,43,1
Belarus,296.7097817831852,1,dbzh369,43,1
Belarus,310.14815933374706,2,dbzh369,43,1
Belarus,355.0541337552562,3,dbzh369,43,1
Belarus,376.86772682420906,4,dbzh369,43,1
Belarus,414.1478564931616,5,dbzh369,43,1
Belarus,426.83699295582664,6,dbzh369,43,1
Belarus,484.45317577575565,7,dbzh369,43,1
Belarus,500.64491373716476,8,dbzh369,43,1
Belarus,535.99123424674,9,dbzh369,43,1
Belarus,270.1244179610526,0,dbzh370,52,0
Belarus,281.7275804619258,1,dbzh370,52,0
Belarus,330.84646451435987,2,dbzh370,52,0
Belarus,342.4578104879145,3,dbzh370,52,0
Belarus,365.7047428632658,4,dbzh370,52,0
Belarus,410.2907765821308,5,dbzh370,52,0
Belarus,425.5039879406384,6,dbzh370,52,0
Belarus,458.5907796182138,7,dbzh370,52,0
Belarus,469.6537831451139,8,dbzh370,52,0
Belarus,519.4074850689695,9,dbzh370,52,0
Belarus,265.40067851049093,0,dbzh371,44,1
Belarus,292.5346219226782,1,dbzh371,44,1
Belarus,309.9658161303453,2,dbzh371,44,1
Belarus,288.7699020100052,3,dbzh371,44,1
Belarus,343.6230780064703,4,dbzh371,44,1
Belarus,331.07673212771675,5,dbzh371,44,1
Belarus,364.0777345729865,6,dbzh371,44,1
Belarus,379.8971409538194,7,dbzh371,44,1
Belarus,376.8469101737167,8,dbzh371,44,1
Belarus,423.83426333546214,9,dbzh371,44,1
Belarus,266.922750895669,0,dbzh372,31,0
Belarus,230.545703222291,1,dbzh372,31,0
Belarus,305.1339874173951,2,dbzh372,31,0
Belarus,330.9720624991677,3,dbzh372,31,0
Belarus,325.7840657968942,4,dbzh372,31,0
Belarus,402.09766013868534,5,dbzh372,31,0
Belarus,380.9102715247753,6,dbzh372,31,0
Belarus,439.33625156580837,7,dbzh372,31,0
Belarus,442.51669142323686,8,dbzh372,31,0
Belarus,469.63110510699204,9,dbzh372,31,0
Australia,306.43345759757466,0,xbjl308,53,1
Australia,265.3806985356533,1,xbjl308,53,1
Australia,346.7086099016994,2,xbjl308,53,1
Australia,345.5846142655075,3,xbjl308,53,1
Australia,336.3570995304452,4,xbjl308,53,1
Australia,372.8173772487023,5,xbjl308,53,1
Australia,426.7273512587913,6,xbjl308,53,1
Australia,390.6996282955031,7,xbjl308,53,1
Australia,462.0154454170599,8,xbjl308,53,1
Australia,447.40846932738435,9,xbjl308,53,1
Australia,239.6909972358056,0,xbjl309,35,0
Australia,282.8018656730386,1,xbjl309,35,0
Australia,252.8846414340209,2,xbjl309,35,0
Australia,316.28299950152365,3,xbjl309,35,0
Australia,351.7543839359372,4,xbjl309,35,0
Australia,390.158176920184,5,xbjl309,35,0
Australia,396.43700534643165,6,xbjl309,35,0
Australia,458.6554030741262,7,xbjl309,35,0
Australia,443.3484022995634,8,xbjl309,35,0
Australia,481.55782251435977,9,xbjl309,35,0
Australia,248.8674141168824,0,xbjl310,33,1
Australia,281.11791002713045,1,xbjl310,33,1
Australia,320.6251805801682,2,xbjl310,33,1
Australia,321.86607964970517,3,xbjl310,33,1
Australia,354.1101493415231,4,xbjl310,33,1
Australia,381.1329777363481,5,xbjl310,33,1
Australia,370.28412950681303,6,xbjl310,33,1
Australia,384.7407505991172,7,xbjl310,33,1
Australia,430.8450065999134,8,xbjl310,33,1
Australia,400.4902547054478,9,xbjl310,33,1
Australia,217.34735116573145,0,xbjl330,32,1
Australia,241.88085002499253,1,xbjl330,32,1
Australia,290.7561902291282,2,xbjl330,32,1
Australia,308.92859985452134,3,xbjl330,32,1
Australia,343.71762760943,4,xbjl330,32,1
Australia,352.50074196968205,5,xbjl330,32,1
Australia,387.9531547281624,6,xbjl330,32,1
Australia,455.97064390969194,7,xbjl330,32,1
Australia,428.7526955535375,8,xbjl330,32,1
Australia,440.39645312564534,9,xbjl330,32,1
Australia,274.73241273835697,0,xbjl331,54,1
Australia,318.68467707061404,1,xbjl331,54,1
Australia,353.9214512493825,2,xbjl331,54,1
Australia,340.7436393372494,3,xbjl331,54,1
Australia,316.98052100682344,4,xbjl331,54,1
Australia,353.40588541806716,5,xbjl331,54,1
Australia,339.18023809729306,6,xbjl331,54,1
Australia,403.8608087454637,7,xbjl331,54,1
Australia,445.89286527698425,8,xbjl331,54,1
Australia,427.0332338755856,9,xbjl331,54,1
Australia,290.49054665136276,0,xbjl332,53,1
Australia,301.9774151480512,1,xbjl332,53,1
Australia,292.66891072930895,2,xbjl332,53,1
Australia,349.42785595651156,3,xbjl332,53,1
Australia,353.77357766655666,4,xbjl332,53,1
Australia,333.7545613605928,5,xbjl332,53,1
Australia,352.88915881576776,6,xbjl332,53,1
Australia,395.3561453772371,7,xbjl332,53,1
Australia,379.3852329180812,8,xbjl332,53,1
Australia,418.5118051597876,9,xbjl332,53,1
Australia,307.75392487695706,0,xbjl333,53,1
Australia,306.5952380498555,1,xbjl333,53,1
Australia,340.8035283421342,2,xbjl333,53,1
Australia,377.3997115865726,3,xbjl333,53,1
Australia,361.2339073192788,4,xbjl333,53,1
Australia,422.3672860277568,5,xbjl333,53,1
Australia,435.1209604173923,6,xbjl333,53,1
Australia,474.1674039451842,7,xbjl333,53,1
Australia,498.6591344589631,8,xbjl333,53,1
Australia,475.22777090597043,9,xbjl333,53,1
Australia,221.12747672839015,0,xbjl334,32,1
Australia,251.17568944709282,1,xbjl334,32,1
Australia,268.9344571238835,2,xbjl334,32,1
Australia,265.3791119797291,3,xbjl334,32,1
Australia,324.60669194659056,4,xbjl334,32,1
Australia,327.68512636266354,5,xbjl334,32,1
Australia,338.56422673229326,6,xbjl334,32,1
Australia,371.9380636599893,7,xbjl334,32,1
Australia,351.90272847448745,8,xbjl334,32,1
Australia,353.67998043867374,9,xbjl334,32,1
Australia,231.7909576782883,0,xbjl335,48,1
Australia,285.45170463903435,1,xbjl335,48,1
Australia,234.2233857948889,2,xbjl335,48,1
Australia,315.4951214081491,3,xbjl335,48,1
Australia,328.2797830237832,4,xbjl335,48,1
Australia,378.4067853670255,5,xbjl335,48,1
Australia,399.01245061287256,6,xbjl335,48,1
Australia,435.9227737829191,7,xbjl335,48,1
Australia,464.6742473440135,8,xbjl335,48,1
Australia,471.5798669611371,9,xbjl335,48,1
Australia,211.4336291669264,0,xbjl337,48,1
Australia,280.2694610056988,1,xbjl337,48,1
Australia,310.4009400682604,2,xbjl337,48,1
Australia,318.2258614182275,3,xbjl337,48,1
Australia,378.4502476946034,4,xbjl337,48,1
Australia,336.9530275839141,5,xbjl337,48,1
Australia,382.5531417673945,6,xbjl337,48,1
Australia,436.0487400191083,7,xbjl337,48,1
Australia,429.512752365701,8,xbjl337,48,1
Australia,480.13435716730766,9,xbjl337,48,1
Australia,304.67998569234805,0,xbjl349,49,1
Australia,325.37950778467246,1,xbjl349,49,1
Australia,244.14897820613473,2,xbjl349,49,1
Australia,316.8106693549481,3,xbjl349,49,1
Australia,334.3359518555652,4,xbjl349,49,1
Australia,313.0661273411817,5,xbjl349,49,1
Australia,348.93555141814574,6,xbjl349,49,1
Australia,299.11792845615474,7,xbjl349,49,1
Australia,354.87961807067796,8,xbjl349,49,1
Australia,340.3095306868713,9,xbjl349,49,1
Australia,187.09439646807493,0,xbjl350,39,1
Australia,228.58490412199583,1,xbjl350,39,1
Australia,243.60614000227253,2,xbjl350,39,1
Australia,333.58423000586185,3,xbjl350,39,1
Australia,300.1023014384839,4,xbjl350,39,1
Australia,311.1580836448408,5,xbjl350,39,1
Australia,324.6550243794904,6,xbjl350,39,1
Australia,338.5575359911844,7,xbjl350,39,1
Australia,353.19974195231134,8,xbjl350,39,1
Australia,407.85448742906345,9,xbjl350,39,1
Australia,254.77493252239591,0,xbjl351,28,0
Australia,222.98303660105162,1,xbjl351,28,0
Australia,240.84104676635593,2,xbjl351,28,0
Australia,320.2091090815903,3,xbjl351,28,0
Australia,287.887486067881,4,xbjl351,28,0
Australia,289.3767988623637,5,xbjl351,28,0
Australia,272.24246177860164,6,xbjl351,28,0
Australia,330.6622921561548,7,xbjl351,28,0
Australia,307.7499634291659,8,xbjl351,28,0
Australia,335.8078291657936,9,xbjl351,28,0
Australia,325.75668118171006,0,xbjl352,49,0
Australia,320.5756889046434,1,xbjl352,49,0
Australia,339.5160343276784,2,xbjl352,49,0
Australia,362.9542078808903,3,xbjl352,49,0
Australia,405.54993005629524,4,xbjl352,49,0
Australia,454.99484383126367,5,xbjl352,49,0
Australia,492.566079026403,6,xbjl352,49,0
Australia,532.2057127921927,7,xbjl352,49,0
Australia,551.93885788607,8,xbjl352,49,0
Australia,577.673890683736,9,xbjl352,49,0
Australia,260.1238609471702,0,xbjl369,42,1
Australia,282.02279447546056,1,xbjl369,42,1
Australia,290.71840115149183,2,xbjl369,42,1
Australia,284.14928926847756,3,xbjl369,42,1
Australia,316.90368140443627,4,xbjl369,42,1
Australia,346.15352763692727,5,xbjl369,42,1
Australia,367.19525344593046,6,xbjl369,42,1
Australia,375.5383655293741,7,xbjl369,42,1
Australia,388.3820961660314,8,xbjl369,42,1
Australia,450.062967165475,9,xbjl369,42,1
Australia,255.2933957785332,0,xbjl370,41,0
Australia,254.81491828201263,1,xbjl370,41,0
Australia,269.8209623501213,2,xbjl370,41,0
Australia,336.8702899250526,3,xbjl370,41,0
Australia,284.7985568347655,4,xbjl370,41,0
Australia,293.03194223990357,5,xbjl370,41,0
Australia,350.190686434124,6,xbjl370,41,0
Australia,351.1475062894717,7,xbjl370,41,0
Australia,466.6064007831418,8,xbjl370,41,0
Australia,422.10669519814553,9,xbjl370,41,0
Australia,269.74761112385204,0,xbjl371,51,1
Australia,276.62843876394567,1,xbjl371,51,1
Australia,302.9997198414494,2,xbjl371,51,1
Australia,294.1521242356896,3,xbjl371,51,1
Australia,333.543852002749,4,xbjl371,51,1
Australia,375.4110995542264,5,xbjl371,51,1
Australia,392.7259851163043,6,xbjl371,51,1
Australia,404.82370995907047,7,xbjl371,51,1
Australia,374.63621928342155,8,xbjl371,51,1
Australia,434.24385311946276,9,xbjl371,51,1
Australia,242.6820575197863,0,xbjl372,54,0
Australia,231.33950263473866,1,xbjl372,54,0
Australia,268.7139520241649,2,xbjl372,54,0
Australia,280.7277264947988,3,xbjl372,54,0
Australia,286.61885116012434,4,xbjl372,54,0
Australia,369.4812251571411,5,xbjl372,54,0
Australia,314.1887046751021,6,xbjl372,54,0
Australia,307.9127311887062,7,xbjl372,54,0
Australia,340.3793040167016,8,xbjl372,54,0
Australia,335.267693509119,9,xbjl372,54,0
Bosnia and Herzegovina,228.26981408562904,0,npta308,30,1
Bosnia and Herzegovina,292.46075458206667,1,npta308,30,1
Bosnia and Herzegovina,281.31691680201266,2,npta308,30,1
Bosnia and Herzegovina,321.53165974815875,3,npta308,30,1
Bosnia and Herzegovina,308.6671499834872,4,npta308,30,1
Bosnia and Herzegovina,373.1385245257334,5,npta308,30,1
Bosnia and Herzegovina,372.7693690051633,6,npta308,30,1
Bosnia and Herzegovina,417.09215182293656,7,npta308,30,1
Bosnia and Herzegovina,438.9456657783119,8,npta308,30,1
Bosnia and Herzegovina,484.4943328406937,9,npta308,30,1
Bosnia and Herzegovina,275.868920378625,0,npta309,37,1
Bosnia and Herzegovina,265.8212033148225,1,npta309,37,1
Bosnia and Herzegovina,340.22146647025033,2,npta309,37,1
Bosnia and Herzegovina,387.3933873814557,3,npta309,37,1
Bosnia and Herzegovina,412.9578952352777,4,npta309,37,1
Bosnia and Herzegovina,420.8305695184198,5,npta309,37,1
Bosnia and Herzegovina,446.2049699095112,6,npta309,37,1
Bosnia and Herzegovina,502.12435277822186,7,npta309,37,1
Bosnia and Herzegovina,490.3698506153403,8,npta309,37,1
Bosnia and Herzegovina,542.3214247697947,9,npta309,37,1
Bosnia and Herzegovina,245.9610219653101,0,npta310,51,0
Bosnia and Herzegovina,276.26239600170663,1,npta310,51,0
Bosnia and Herzegovina,329.1683210716433,2,npta310,51,0
Bosnia and Herzegovina,336.7880636122939,3,npta310,51,0
Bosnia and Herzegovina,355.1864941896496,4,npta310,51,0
Bosnia and Herzegovina,393.9716303844647,5,npta310,51,0
Bosnia and Herzegovina,403.0325617651032,6,npta310,51,0
Bosnia and Herzegovina,383.52862285496167,7,npta310,51,0
Bosnia and Herzegovina,441.9996290887004,8,npta310,51,0
Bosnia and Herzegovina,474.5851238087374,9,npta310,51,0
Bosnia and Herzegovina,245.65627215220704,0,npta330,32,0
Bosnia and Herzegovina,296.6274640517395,1,npta330,32,0
Bosnia and Herzegovina,354.3482985826895,2,npta330,32,0
Bosnia and Herzegovina,322.42942757245777,3,npta330,32,0
Bosnia and Herzegovina,396.50786756546023,4,npta330,32,0
Bosnia and Herzegovina,423.1654468953334,5,npta330,32,0
Bosnia and Herzegovina,486.1282044034292,6,npta330,32,0
Bosnia and Herzegovina,520.3791985041034,7,npta330,32,0
Bosnia and Herzegovina,541.7673971627808,8,npta330,32,0
Bosnia and Herzegovina,584.2089006496825,9,npta330,32,0
Bosnia and Herzegovina,242.7059115914845,0,npta331,56,1
Bosnia and Herzegovina,268.2050228878366,1,npta331,56,1
Bosnia and Herzegovina,293.3720358268224,2,npta331,56,1
Bosnia and Herzegovina,376.9465123382962,3,npta331,56,1
Bosnia and Herzegovina,382.8662914739647,4,npta331,56,1
Bosnia and Herzegovina,385.5586742949309,5,npta331,56,1
Bosnia and Herzegovina,441.5273409413694,6,npta331,56,1
Bosnia and Herzegovina,438.35105047935764,7,npta331,56,1
Bosnia and Herzegovina,463.3500367951432,8,npta331,56,1
Bosnia and Herzegovina,526.1576209427338,9,npta331,56,1
Bosnia and Herzegovina,301.82574270555597,0,npta332,38,1
Bosnia and Herzegovina,332.23323192608746,1,npta332,38,1
Bosnia and Herzegovina,347.7901322777551,2,npta332,38,1
Bosnia and Herzegovina,369.3555820575284,3,npta332,38,1
Bosnia and Herzegovina,361.06945491295426,4,npta332,38,1
Bosnia and Herzegovina,392.680108085923,5,npta332,38,1
Bosnia and Herzegovina,482.02398111232424,6,npta332,38,1
Bosnia and Herzegovina,451.46305254760176,7,npta332,38,1
Bosnia and Herzegovina,504.08055158655486,8,npta332,38,1
Bosnia and Herzegovina,544.3930729800281,9,npta332,38,1
Bosnia and Herzegovina,307.1857401873284,0,npta333,52,0
Bosnia and Herzegovina,281.71140263017253,1,npta333,52,0
Bosnia and Herzegovina,336.7228915926895,2,npta333,52,0
Bosnia and Herzegovina,325.4526731318421,3,npta333,52,0
Bosnia and Herzegovina,382.54386567923177,4,npta333,52,0
Bosnia and Herzegovina,405.5033979655807,5,npta333,52,0
Bosnia and Herzegovina,410.21196506400713,6,npta333,52,0
Bosnia and Herzegovina,421.4904285516189,7,npta333,52,0
Bosnia and Herzegovina,481.84806416007484,8,npta333,52,0
Bosnia and Herzegovina,419.84595895224305,9,npta333,52,0
Bosnia and Herzegovina,276.73942448362914,0,npta334,40,0
Bosnia and Herzegovina,317.6720989137452,1,npta334,40,0
Bosnia and Herzegovina,295.4575695036458,2,npta334,40,0
Bosnia and Herzegovina,345.632545242005,3,npta334,40,0
Bosnia and Herzegovina,346.3431572825964,4,npta334,40,0
Bosnia and Herzegovina,363.92878286628263,5,npta334,40,0
Bosnia and Herzegovina,390.06914510773254,6,npta334,40,0
Bosnia and Herzegovina,419.56676548718656,7,npta334,40,0
Bosnia and Herzegovina,493.6415464972993,8,npta334,40,0
Bosnia and Herzegovina,438.9440080327893,9,npta334,40,0
Bosnia and Herzegovina,271.04746648948515,0,npta335,37,1
Bosnia and Herzegovina,230.03734495417928,1,npta335,37,1
Bosnia and Herzegovina,344.0888546529634,2,npta335,37,1
Bosnia and Herzegovina,337.49329072399075,3,npta335,37,1
Bosnia and Herzegovina,397.936890494307,4,npta335,37,1
Bosnia and Herzegovina,377.4982930085448,5,npta335,37,1
Bosnia and Herzegovina,419.0072248798292,6,npta335,37,1
Bosnia and Herzegovina,421.73850266918697,7,npta335,37,1
Bosnia and Herzegovina,475.4474056890319,8,npta335,37,1
Bosnia and Herzegovina,432.69142899920655,9,npta335,37,1
Bosnia and Herzegovina,260.2532983101039,0,npta337,55,1
Bosnia and Herzegovina,293.4046012224834,1,npta337,55,1
Bosnia and Herzegovina,309.28369897384243,2,npta337,55,1
Bosnia and Herzegovina,336.1938367453522,3,npta337,55,1
Bosnia and Herzegovina,372.28731055652037,4,npta337,55,1
Bosnia and Herzegovina,350.6611155477502,5,npta337,55,1
Bosnia and Herzegovina,440.175747892656,6,npta337,55,1
Bosnia and Herzegovina,418.76486558403917,7,npta337,55,1
Bosnia and Herzegovina,459.0901237876147,8,npta337,55,1
Bosnia and Herzegovina,475.0219546582849,9,npta337,55,1
Bosnia and Herzegovina,248.09062720584245,0,npta349,42,1
Bosnia and Herzegovina,289.1611662293508,1,npta349,42,1
Bosnia and Herzegovina,289.3152692631646,2,npta349,42,1
Bosnia and Herzegovina,307.07705813319365,3,npta349,42,1
Bosnia and Herzegovina,319.86513414627956,4,npta349,42,1
Bosnia and Herzegovina,406.9761828702026,5,npta349,42,1
Bosnia and Herzegovina,396.6646037887559,6,npta349,42,1
Bosnia and Herzegovina,489.2397573737035,7,npta349,42,1
Bosnia and Herzegovina,448.2651918649255,8,npta349,42,1
Bosnia and Herzegovina,518.2531668541869,9,npta349,42,1
Bosnia and Herzegovina,303.53285421509133,0,npta350,52,1
Bosnia and Herzegovina,362.7004607868886,1,npta350,52,1
Bosnia and Herzegovina,375.90185838676143,2,npta350,52,1
Bosnia and Herzegovina,323.1828155818122,3,npta350,52,1
Bosnia and Herzegovina,415.26773015828763,4,npta350,52,1
Bosnia and Herzegovina,413.8114665200731,5,npta350,52,1
Bosnia and Herzegovina,463.9495251205227,6,npta350,52,1
Bosnia and Herzegovina,477.5300946437684,7,npta350,52,1
Bosnia and Herzegovina,515.2538345560856,8,npta350,52,1
Bosnia and Herzegovina,488.51134883527664,9,npta350,52,1
Bosnia and Herzegovina,248.42686646225596,0,npta351,45,1
Bosnia and Herzegovina,253.01013600523822,1,npta351,45,1
Bosnia and Herzegovina,283.4779890076875,2,npta351,45,1
Bosnia and Herzegovina,309.3585062138934,3,npta351,45,1
Bosnia and Herzegovina,336.34948543573927,4,npta351,45,1
Bosnia and Herzegovina,331.1636229951996,5,npta351,45,1
Bosnia and Herzegovina,375.6412458676416,6,npta351,45,1
Bosnia and Herzegovina,392.83988860144933,7,npta351,45,1
Bosnia and Herzegovina,401.3269713928456,8,npta351,45,1
Bosnia and Herzegovina,428.7348267199623,9,npta351,45,1
Bosnia and Herzegovina,290.6931208566486,0,npta352,45,1
Bosnia and Herzegovina,316.53213473040495,1,npta352,45,1
Bosnia and Herzegovina,311.2438395389802,2,npta352,45,1
Bosnia and Herzegovina,355.7257038102561,3,npta352,45,1
Bosnia and Herzegovina,365.7022108940463,4,npta352,45,1
Bosnia and Herzegovina,455.6670649495214,5,npta352,45,1
Bosnia and Herzegovina,450.2408274435402,6,npta352,45,1
Bosnia and Herzegovina,507.3861547145748,7,npta352,45,1
Bosnia and Herzegovina,535.9500391910263,8,npta352,45,1
Bosnia and Herzegovina,571.0183277477277,9,npta352,45,1
Bosnia and Herzegovina,253.80677170518535,0,npta369,52,0
Bosnia and Herzegovina,266.25141319125174,1,npta369,52,0
Bosnia and Herzegovina,289.3698641001123,2,npta369,52,0
Bosnia and Herzegovina,313.45833668589955,3,npta369,52,0
Bosnia and Herzegovina,362.8725338211369,4,npta369,52,0
Bosnia and Herzegovina,333.1295654657214,5,npta369,52,0
Bosnia and Herzegovina,332.24026371821583,6,npta369,52,0
Bosnia and Herzegovina,393.38927393393493,7,npta369,52,0
Bosnia and Herzegovina,369.9124012526573,8,npta369,52,0
Bosnia and Herzegovina,396.7785947119203,9,npta369,52,0
Bosnia and Herzegovina,290.8683491270673,0,npta370,50,0
Bosnia and Herzegovina,267.8469239481416,1,npta370,50,0
Bosnia and Herzegovina,310.4700488763109,2,npta370,50,0
Bosnia and Herzegovina,351.6345353886129,3,npta370,50,0
Bosnia and Herzegovina,290.7445906868285,4,npta370,50,0
Bosnia and Herzegovina,373.7261984609454,5,npta370,50,0
Bosnia and Herzegovina,383.36914773691,6,npta370,50,0
Bosnia and Herzegovina,350.7752180968301,7,npta370,50,0
Bosnia and Herzegovina,430.56374008100346,8,npta370,50,0
Bosnia and Herzegovina,435.37499055326646,9,npta370,50,0
Bosnia and Herzegovina,285.93789720906784,0,npta371,46,1
Bosnia and Herzegovina,298.68293912032783,1,npta371,46,1
Bosnia and Herzegovina,348.9303064548618,2,npta371,46,1
Bosnia and Herzegovina,381.44204709313294,3,npta371,46,1
Bosnia and Herzegovina,390.81775889215515,4,npta371,46,1
Bosnia and Herzegovina,412.9886050617574,5,npta371,46,1
Bosnia and Herzegovina,431.99785059026794,6,npta371,46,1
Bosnia and Herzegovina,493.1571668253051,7,npta371,46,1
Bosnia and Herzegovina,553.3557283854743,8,npta371,46,1
Bosnia and Herzegovina,565.8526418942374,9,npta371,46,1
Bosnia and Herzegovina,251.1534931002532,0,npta372,41,1
Bosnia and Herzegovina,237.9114766285768,1,npta372,41,1
Bosnia and Herzegovina,255.31226599165154,2,npta372,41,1
Bosnia and Herzegovina,322.4328129940205,3,npta372,41,1
Bosnia and Herzegovina,293.75381291223084,4,npta372,41,1
Bosnia and Herzegovina,284.18023010386105,5,npta372,41,1
Bosnia and Herzegovina,321.76911434383015,6,npta372,41,1
Bosnia and Herzegovina,354.01554156295424,7,npta372,41,1
Bosnia and Herzegovina,410.4270798405886,8,npta372,41,1
