col,p_h,sulphates,volatile_acidity,residual_sugar,citric_acid,alcohol,quality
red,3.02,0.61,0.42,4.6,0.49,9.5,5
red,3.18,0.63,0.59,2.2,0.31,10.2,6
red,3.03,0.81,0.4,2.1,0.48,9.7,6
red,3.09,0.66,0.51,2.4,0.64,11.8,7
red,3.09,0.66,0.51,2.4,0.64,11.8,7
red,3.31,1.14,0.655,6.1,0.49,9.3,5
red,3.25,0.74,0.6,4.3,0.49,11.9,6
red,3.16,0.63,0.61,2.1,0.49,8.4,3
red,3.22,0.68,0.21,2.8,0.49,11.7,6
red,3.36,0.78,0.365,2.5,0.49,11,5
red,3.42,0.9,0.25,2.7,0.49,10,6
red,3.48,0.64,0.41,2,0.49,9.1,5
red,3.38,0.99,0.39,2.3,0.49,9.8,5
red,3.22,0.55,0.4,2.5,0.49,9.4,5
red,3.23,0.64,0.43,2.4,0.49,9.5,5
red,3.24,0.67,0.64,2.8,0.24,9.9,5
red,3.36,0.78,0.365,2.5,0.49,11,5
red,3.39,0.77,0.38,2.5,0.49,11.4,6
red,3.34,0.75,0.42,2.6,0.49,8.7,6
red,3.09,0.57,0.63,2.4,0.24,9.4,5
red,3.41,0.87,0.22,2.1,0.24,10.3,6
red,3.16,0.61,0.38,2.7,0.49,10.3,5
red,3.16,0.61,0.38,2.7,0.49,10.3,5
red,3.22,0.66,0.27,2.1,0.24,12.8,6
red,3.28,0.56,0.48,2.7,0.24,10,6
red,3.41,0.87,0.22,2.1,0.24,10.3,6
red,3.09,0.57,0.63,2.4,0.24,9.4,5
red,3.37,0.77,0.825,2.1,0.24,10.7,6
red,3.2,0.66,0.35,5.8,0.49,12,7
red,3.22,0.62,0.5,5.15,0.74,11.2,5
red,3.26,0.67,0.59,3.3,0.24,9.6,5
red,3.21,0.73,0.46,6.3,0.49,11,6
red,3.12,0.59,0.715,2.1,0.24,9.9,5
red,3.06,0.72,0.66,2.5,0.24,11,6
red,2.86,0.79,0.31,1.8,0.74,8.4,6
red,3.08,0.59,0.47,2.6,0.49,9.1,5
red,3.45,0.78,0.55,2,0.24,9.5,6
red,3.26,0.86,0.31,2.5,0.49,10.7,6
red,3.12,0.75,0.35,2.6,0.49,10.4,6
red,3.27,0.61,0.53,1.9,0.49,9.4,6
red,3.33,0.56,0.51,2.1,0.01,9.5,6
red,3.19,0.73,0.43,2.8,0.24,10,6
red,3.12,0.74,0.46,2.7,0.24,10,6
red,3.74,0.62,1.04,1.6,0.24,11.5,5
red,2.92,0.74,0.645,4.2,0.49,11.1,5
red,2.92,0.74,0.645,4.2,0.49,11.1,5
red,3.07,0.56,0.53,4.6,0.49,11.7,6
red,2.92,0.74,0.645,4.2,0.49,11.1,5
red,3.07,0.56,0.53,4.6,0.49,11.7,6
red,3.3,0.68,0.47,4.3,0.49,12.7,6
red,3.14,0.57,0.6,2.8,0.49,11.4,5
red,3.23,0.58,0.44,2.4,0.49,9.2,5
red,3.08,0.61,0.54,2.9,0.49,9.2,5
red,3.31,0.61,0.29,2.7,0.49,10.1,6
red,3.3,0.68,0.47,4.3,0.49,12.7,6
red,3.14,0.57,0.6,2.8,0.49,11.4,5
red,3.32,0.6,0.7,2.5,0.24,9,6
red,3.32,0.6,0.7,2.5,0.24,9,6
red,3.31,0.79,0.5,2.6,0.49,10.7,6
red,3.57,0.57,0.36,2.2,0.24,11.7,6
red,3.32,0.91,0.35,3.3,0.49,11,6
red,3.57,0.57,0.36,2.2,0.24,11.7,6
red,3.14,0.61,0.24,2.4,0.49,10.4,5
red,3.3,0.56,0.59,2.1,0.49,9.6,4
red,3.19,0.7,0.34,3.2,0.49,10,6
red,3.2,0.8,0.27,3.1,0.49,10.2,6
red,3.34,0.52,0.5,2.3,0.24,10,4
red,3.3,0.6,0.44,2.8,0.49,9.5,5
red,3.29,0.6,0.47,2.9,0.49,9.8,5
red,3.14,0.51,0.31,2.2,0.49,9.8,6
red,3.19,0.44,0.5,2.2,0.49,9.6,5
red,3.19,0.44,0.5,2.2,0.49,9.6,5
red,3.19,0.43,0.49,2.2,0.49,9.2,5
red,2.98,0.66,0.28,1.9,0.49,9.9,7
red,3.3,0.76,0.33,3.4,0.49,10.7,7
red,3.47,0.66,0.51,2.4,0.24,9.6,6
red,3.12,1.02,0.31,2.7,0.49,10.6,7
red,3.26,0.59,0.73,1.9,0.24,9.3,5
red,3.72,0.74,0.42,2,0.24,14,8
red,3.05,0.74,0.29,2.6,0.49,10.5,7
red,3.35,0.57,0.45,2.6,0.49,9.7,5
red,3.12,0.5,0.39,1.7,0.49,11.5,6
red,3.35,0.57,0.45,2.6,0.49,9.7,5
red,3.29,0.58,0.49,3.5,0.58,9,5
red,3.4,0.53,0.72,2.6,0.17,9.5,5
red,3.27,0.57,0.595,7.9,0.41,9.3,5
red,3.04,0.6,0.4,2,0.51,9.3,6
red,3.09,0.63,0.58,1.9,0.58,10,6
red,3.2,0.48,0.585,2.1,0.18,9.8,6
red,3,0.7,0.59,2.3,0.45,9.3,6
red,3.26,0.47,0.915,2.1,0.27,10,4
red,3.1,0.56,0.46,2.2,0.52,9,6
red,3.3,0.52,0.835,2.6,0,9.3,5
red,3.1,0.56,0.46,2.2,0.52,9,6
red,3.17,0.62,0.58,2.9,0.13,9.1,6
red,3.31,0.59,0.6,2.6,0.13,9.2,6
red,3.34,0.79,0.41,4.6,0.48,12.2,7
red,3.31,0.53,0.48,3.3,0.41,10.5,6
red,3.32,0.64,0.65,5.1,0.37,10.4,6
red,3.56,0.52,0.36,3.2,0.19,12.7,6
red,3.39,0.54,0.24,2.5,0.54,9.2,5
red,2.98,0.54,0.38,2.7,0.55,9.4,5
red,3.32,0.6,0.64,2.4,0,10,6
red,3.26,0.74,0.39,1.5,0.38,9.8,5
red,2.87,1.36,0.755,2.2,0.18,10.2,6
red,3.5,0.57,0.6,2.3,0.5,9.7,5
red,3.5,0.57,0.6,2.3,0.5,9.7,5
red,3.03,0.93,0.31,2.2,0.51,9.8,6
red,3.13,0.7,0.46,2.7,0.5,10.2,5
red,3.09,0.8,0.37,2.3,0.41,9.3,5
red,3.27,0.61,0.54,3.4,0.24,9.4,5
red,3.28,0.62,0.56,3.4,0.23,9.4,5
red,3.13,0.55,0.58,1.9,0.22,9.5,5
red,3.49,0.96,0.51,2.9,0.25,12.1,6
red,3.46,0.72,0.69,5.6,0,10.2,5
red,3.46,0.72,0.69,5.6,0,10.2,5
red,3.36,0.49,0.6,2.2,0.29,9.1,5
red,3.36,0.49,0.6,2.2,0.29,9.1,5
red,3.27,0.6,0.54,2.5,0.26,9.3,6
red,3.21,0.61,0.685,2.3,0.23,9.3,5
red,3.27,0.6,0.54,2.5,0.26,9.3,6
red,3.25,0.63,0.28,2.7,0.54,9.5,5
red,3.32,0.57,0.41,3,0.14,10.5,6
red,3.43,0.64,0.935,3.4,0.22,11.3,4
red,3.27,0.58,0.35,1.9,0.21,9.5,5
red,3.27,0.55,0.84,1.4,0,9.7,5
red,3.24,0.53,0.88,2.4,0.28,9.4,5
red,3.24,0.53,0.885,2.3,0.27,9.4,5
red,3.35,0.65,0.915,2.2,0.12,10.2,7
red,3.18,1.36,0.29,1.9,0.35,10.3,6
red,3.39,0.62,0.54,2.3,0.45,9.4,5
red,3.46,0.63,0.59,2.3,0.44,9.5,5
red,3.39,0.62,0.54,2.3,0.45,9.4,5
red,3.46,0.63,0.59,2.3,0.44,9.5,5
red,3.39,0.62,0.54,2.3,0.45,9.4,5
red,3.37,0.69,0.64,6,0.1,10.1,7
red,3.4,0.63,0.67,3.6,0.05,10.1,5
red,3.32,0.58,0.845,2.2,0.01,11,4
red,3.33,0.67,0.48,2.8,0.3,11.2,7
red,3.16,0.57,0.42,8.6,0.27,11.3,6
red,2.89,0.5,0.43,2.2,0.39,9.6,5
red,3.41,0.67,0.88,2.5,0.25,11.2,5
red,2.98,0.84,0.36,7.5,0.65,14.9,5
red,3.12,0.54,0.33,2.8,0.59,12,6
red,3.08,0.46,0.47,2.4,0.47,9.5,5
red,3.14,0.61,0.55,2.9,0.17,9.4,5
red,2.89,0.5,0.43,2.2,0.39,9.6,5
red,2.92,0.68,0.5,1.4,0.59,10.5,7
red,3.32,0.81,0.52,1.4,0.07,9.6,6
red,3.41,0.57,0.84,4.4,0.02,11,4
red,3.32,0.81,0.52,1.4,0.07,9.6,6
red,3.31,0.64,0.42,1.6,0.31,9,5
red,3.36,0.7,0.57,1.6,0.06,9.6,6
red,3.04,0.79,0.28,1.8,0.46,10.2,6
red,3.03,0.66,0.4,2,0.52,10.2,5
red,3.14,0.56,0.59,2,0.14,9.7,5
red,3.18,0.6,0.49,1.8,0.36,9.5,6
red,2.94,0.66,0.34,2,0.45,9.2,6
red,3.15,0.57,0.73,2.3,0.43,11,5
red,2.94,0.66,0.34,2,0.45,9.2,6
red,3.26,0.58,0.4,2.5,0.24,10,5
red,3.2,0.52,0.73,1.7,0.21,9.5,5
red,3.15,0.53,1.24,2,0.34,9.5,5
red,3.2,0.52,0.73,1.7,0.21,9.5,5
red,3.08,0.67,0.4,2.2,0.41,9.3,6
red,3.26,0.65,0.41,2.2,0.39,10.2,5
red,3.08,0.67,0.4,2.2,0.41,9.3,6
red,3.4,0.48,0.8,2.3,0.11,9.9,5
red,3.48,0.53,0.78,2.6,0.1,10,5
red,3.13,0.54,0.26,3.3,0.45,9.6,5
red,3.06,0.49,0.43,1.9,0.58,9,5
red,3.21,0.49,0.45,2.2,0.23,10.2,6
red,3.33,0.54,0.46,2.25,0.31,9.8,5
red,3.37,0.56,0.78,2.6,0.23,11.3,5
red,3.25,0.48,0.98,2.3,0.32,9.4,5
red,3.37,0.56,0.78,2.6,0.23,11.3,5
red,3.44,0.6,0.65,1.8,0.18,9.1,5
red,3.28,0.59,0.64,3.1,0.23,9.7,5
red,3.4,0.47,0.66,1.6,0.04,9.4,5
red,3.3,1.05,0.38,1.8,0.48,9.4,5
red,3.63,0.54,1.185,4.25,0,10.7,3
red,3.48,0.54,0.92,2.6,0.24,9.8,5
red,3.03,1.17,0.49,2,0.51,9,5
red,3.32,0.62,0.48,2.8,0.32,9.4,5
red,3.31,0.61,0.47,2.7,0.31,9.4,5
red,3.9,0.62,0.47,1.3,0.02,12.8,6
red,3.47,0.67,0.65,2.1,0.02,9.5,6
red,3.47,0.67,0.65,2.1,0.02,9.5,6
red,3.31,0.53,0.615,3.2,0.28,9.7,5
red,3.11,0.62,0.38,2.1,0.55,10.8,6
red,3.08,0.57,1.02,2.9,0.43,10.1,6
red,3.47,0.67,0.65,2.1,0.02,9.5,6
red,3.47,0.67,0.64,2.1,0.02,9.4,6
red,3.32,0.7,0.38,2.6,0.48,9.6,4
red,3.29,0.54,0.765,1.6,0.04,9.7,4
red,3.37,0.49,1.035,6,0.15,9.9,5
red,3.4,0.47,0.78,2,0.08,10,5
red,3.37,0.51,0.49,3,0.19,10.5,5
red,3.34,0.61,0.545,2.5,0.12,11.6,6
red,3.27,0.66,0.31,1.6,0.47,10,6
red,3.06,0.57,1.025,2.8,0.43,10.1,5
red,3.38,0.61,0.565,3,0.34,9.5,5
red,3.36,0.45,0.69,3.2,0,9.4,5
red,3.34,0.46,0.43,2.3,0.36,9.4,5
red,3.28,0.51,0.74,2.6,0.28,9.8,5
red,3.29,0.48,0.49,2.7,0.18,9.2,6
red,3.34,0.46,0.43,2.3,0.36,9.4,5
red,3.21,0.57,0.46,2.6,0.11,10,5
red,3.22,0.44,0.56,2,0.04,9.6,5
red,3.46,0.54,0.66,3.9,0,9.5,5
red,3.22,0.44,0.56,2,0.04,9.6,5
red,3.1,0.53,0.48,2.85,0.24,9.2,5
red,3.21,0.59,0.42,2.7,0.08,10,5
red,2.94,1.62,0.31,2.2,0.3,9.5,5
red,3.54,0.6,1.115,3.1,0.1,11.2,4
red,3.29,0.55,0.66,3,0.17,10.4,5
red,3.43,0.72,0.72,2.8,0.09,11.1,6
red,3.46,0.68,0.57,1.8,0.02,9.5,5
red,3.46,0.68,0.57,1.8,0.02,9.5,5
red,3.61,0.49,0.865,3.2,0.03,12.7,6
red,3.17,0.67,0.55,2.3,0.66,9.6,5
red,3.44,0.52,0.875,3.45,0.13,11.5,5
red,3.39,0.47,0.835,2.1,0.03,9.6,5
red,3.55,0.6,0.45,2.7,0.34,9.5,5
red,3.48,0.62,0.56,2,0.2,9.3,5
red,3.26,0.5,0.965,2.1,0.1,9.5,5
red,3.26,0.5,0.965,2.1,0.1,9.5,5
red,3.5,0.65,0.59,2.5,0,9.3,6
red,3.1,0.56,0.46,2.8,0.23,9.2,5
red,3.35,0.6,0.69,2.4,0,9.3,5
red,3.45,0.68,0.76,4.2,0.29,11.5,6
red,3.21,0.57,0.53,2.6,0.24,9.5,5
red,3.46,0.65,0.615,1.9,0,9.2,5
red,3.13,0.53,0.41,2.8,0.58,10,5
red,3.13,0.51,0.39,2.7,0.54,9.5,5
red,3.52,0.73,0.51,2.1,0.18,9.5,6
red,3.3,0.47,0.34,2.5,0.38,9,6
red,3.3,0.48,0.33,2.6,0.4,9.4,5
red,3.52,0.72,0.5,2.1,0.18,9.6,6
red,3.52,0.73,0.51,2.1,0.18,9.5,6
red,3.29,0.55,0.65,2.9,0.1,9.5,5
red,3.29,0.55,0.65,2.9,0.1,9.5,5
red,3.39,0.61,0.54,2.5,0.13,9.4,5
red,3.29,0.55,0.65,2.9,0.1,9.5,5
red,3.09,1.06,0.48,1.7,0.68,9.1,6
red,3.51,0.43,0.91,1.9,0.07,10.7,6
red,3.6,0.46,0.98,2,0.01,11.2,6
red,3.25,0.5,0.87,2.2,0,9.8,5
red,3.25,0.5,0.87,2.2,0,9.8,5
red,3.19,0.52,0.42,2.5,0.21,9.2,5
red,3.23,0.57,0.58,2.8,0.25,9.7,5
red,3.25,0.42,0.655,2,0.26,9.6,5
red,3.31,0.53,0.7,1.7,0,10,6
red,3.25,0.42,0.655,2,0.26,9.6,5
red,3.31,0.55,0.68,2.8,0.11,9.5,6
red,3.31,0.54,0.67,3,0.1,9.5,6
red,3.14,0.54,0.59,2.9,0.18,9.4,5
red,3.45,0.62,0.6,2.7,0.32,9.5,5
red,3.55,0.53,0.59,2.3,0.02,9.7,6
red,3.39,0.54,0.72,1.9,0.01,9.6,5
red,3.55,0.53,0.59,2.3,0.02,9.7,6
red,3.28,0.55,0.685,2.4,0.26,9.4,5
red,3.27,0.55,0.57,2.3,0.27,9.4,5
red,3.3,0.92,0.4,1.8,0.29,9.5,6
red,3.31,0.91,0.4,1.8,0.3,9.5,6
red,3.43,0.46,1,3,0,10,5
red,3.4,0.6,0.765,2.4,0.18,10.3,6
red,3.4,0.59,0.635,2.4,0.17,10.3,6
red,3.36,0.61,0.43,3.4,0.3,10.5,5
red,3.5,0.6,0.52,2.6,0.03,9.8,5
red,3.31,0.6,0.57,2,0,9.4,6
red,3.66,0.65,0.46,2.4,0.14,9.8,5
red,3.36,0.53,0.82,2.4,0.05,10,5
red,3.66,0.65,0.46,2.4,0.14,9.8,5
red,3.55,0.59,0.59,2.5,0.01,9.8,5
red,3.21,0.5,0.35,2.3,0.41,9.5,5
red,3.21,0.5,0.35,2.3,0.41,9.5,5
red,3.18,0.56,0.56,2.2,0.24,10.1,6
red,3.18,0.56,0.56,2.2,0.24,10.1,6
red,3.09,0.52,0.63,2.9,0.17,9.3,5
red,3.33,0.68,0.37,2.6,0.43,9.7,6
red,3.23,0.54,0.64,2.9,0.17,9.6,5
red,3.48,0.6,0.61,2.5,0.02,9.7,6
red,3.38,0.56,0.6,2.6,0,10.8,5
red,3.17,0.53,0.27,2.3,0.54,12.5,6
red,2.99,1.18,0.89,2.6,0.3,10.2,5
red,3.1,0.74,0.46,2.5,0.31,9.6,5
red,3.24,0.81,0.37,1.6,0.44,10.8,7
red,3.29,0.52,0.5,3.6,0.34,10.7,6
red,3.29,0.52,0.5,3.6,0.34,10.7,6
red,3.25,0.51,0.61,4,0.08,9.4,5
red,3.23,0.44,0.55,3.3,0.09,10,5
red,3.56,0.94,0.585,1.7,0,12.9,7
red,3.24,0.66,0.56,2.5,0.08,9.6,6
red,3.26,0.57,0.52,2.7,0.22,9.9,6
red,3.33,0.7,0.28,2.4,0.4,12.8,7
red,3.27,0.71,0.25,2,0.39,12.5,7
red,3.33,0.7,0.28,2.4,0.4,12.8,7
red,3.26,0.86,0.53,1.9,0.12,9.2,5
red,3.22,0.55,0.48,2.8,0.31,10.3,6
red,3.3,0.47,0.49,2.6,0.1,10.5,5
red,3.09,0.68,0.5,2.8,0.55,10.9,6
red,3.24,0.71,0.45,2.5,0.33,10.8,5
red,3.44,0.58,0.39,2.1,0.24,11.4,4
red,3.21,0.76,0.41,2.8,0.54,11.3,6
red,3.24,0.71,0.45,2.5,0.33,10.8,5
red,3.23,0.58,0.51,3.2,0.19,10.5,6
red,3.28,0.73,0.29,1.6,0.42,11.9,6
red,3.29,0.45,0.715,2.35,0,9.4,5
red,3.28,0.54,0.66,3.2,0.15,9.6,5
red,3.34,0.6,0.685,1.9,0,9.7,5
red,3.71,0.74,0.42,2.1,0,14,7
red,3.61,0.64,0.54,2,0.13,9.8,5
red,3.61,0.64,0.54,2,0.13,9.8,5
red,3.24,0.53,0.48,2.8,0.28,10.3,5
red,3.36,0.49,0.46,2.8,0.14,10.7,5
red,3.4,0.64,0.27,2.3,0.34,11,7
red,3.36,0.49,0.46,2.8,0.14,10.7,5
red,3.46,0.74,0.57,2.3,0.09,12.7,8
red,3.56,0.77,0.61,2.1,0.08,11.1,6
red,3.38,0.55,0.685,2.5,0.07,10.9,4
red,3.56,0.77,0.61,2.1,0.08,11.1,6
red,3.38,0.86,0.44,1.5,0.42,9.9,3
red,3.38,0.86,0.47,1.6,0.44,9.9,4
red,3.32,0.47,0.685,1.6,0.26,9.4,5
red,3.39,0.51,0.665,1.5,0.1,9.3,5
red,3.26,0.39,0.28,2.4,0.28,11.7,7
red,3.26,0.39,0.28,2.4,0.28,11.7,7
red,3.24,0.83,0.31,1.6,0.35,11.2,7
red,3.46,0.47,0.5,2.2,0.04,10,5
red,3.24,0.77,0.42,2.65,0.47,12.1,7
red,3.45,0.63,0.66,3,0,10.3,5
red,3.23,0.72,0.5,2.6,0.45,10.9,6
red,3.28,0.62,0.685,2,0.35,9.4,5
red,3.18,0.83,0.25,1.7,0.46,10.6,6
red,3.59,0.66,0.64,1.8,0.21,9.8,5
red,3.59,0.66,0.64,1.8,0.21,9.8,5
red,3.5,0.7,0.68,1.8,0.16,9.9,6
red,3.59,0.66,0.64,1.8,0.21,9.8,5
red,3.58,0.66,0.63,1.6,0.21,9.8,5
red,3.28,0.55,0.43,1.9,0.44,9.5,5
red,3.28,0.55,0.43,1.9,0.44,9.5,5
red,3.22,1.07,0.42,2.5,0.32,9.7,5
red,3.47,0.73,0.36,1.5,0.39,10.9,6
red,3.47,0.73,0.36,1.5,0.39,10.9,6
red,3.51,0.71,0.735,2.5,0.02,11.7,7
red,3.47,0.73,0.36,1.5,0.39,10.9,6
red,3.4,0.78,0.26,2.5,0.34,11.3,7
red,3.15,0.67,0.28,1.7,0.47,10.6,7
red,3.4,0.82,0.56,1.8,0.22,11.2,6
red,3.51,0.54,0.62,2.7,0.06,9.5,5
red,3.66,0.6,1.01,2,0.66,11.5,6
red,3.24,0.44,0.42,2.7,0.32,10.4,5
red,3.51,0.53,0.62,2.5,0.06,9.7,5
red,3.51,0.54,0.62,2.7,0.06,9.5,5
red,3.51,0.54,0.635,2.6,0.07,9.7,5
red,3.41,0.83,0.49,2.3,0.22,11.3,6
red,3.4,0.84,0.51,2,0.23,11.2,6
red,3.4,0.82,0.56,1.8,0.22,11.2,6
red,3.44,0.64,0.63,2,0.03,10.9,6
red,3.41,0.57,0.715,2.1,0.01,11.8,6
red,3.53,0.57,0.56,1.5,0.03,10.6,5
red,3.43,0.54,0.35,2,0.24,10,4
red,3.23,0.58,0.21,1.6,0.37,11.1,7
red,3.12,0.65,0.38,2.1,0.46,11.8,7
red,3.31,0.79,0.31,2.8,0.4,11.8,7
red,3.4,0.58,0.47,2.2,0,10.9,4
red,3.41,0.57,0.715,2.1,0.01,11.8,6
red,3.22,0.5,0.61,4,0.19,10,6
red,3.53,0.55,0.6,2.5,0.04,9.5,5
red,3.15,0.49,0.56,1.6,0.18,9.9,5
red,3.48,0.65,0.715,2.1,0,11.4,6
red,3.22,0.78,0.31,3.1,0.29,12,6
red,3.53,0.55,0.6,2.5,0.04,9.5,5
red,3.22,0.5,0.61,4,0.19,10,6
red,3.34,0.64,0.75,2.5,0.14,10.5,5
red,3.33,0.65,0.8,2.4,0.12,10.4,6
red,3.15,0.79,0.52,2.6,0.38,12.1,7
red,3.43,0.56,0.57,2.5,0,11.2,6
red,3.22,0.68,0.9,6.6,0.34,9.3,5
red,3.44,0.58,0.34,2,0.24,10.1,5
red,3.53,0.57,0.66,2.3,0.03,9.7,5
red,3.22,0.65,0.45,1.9,0.23,9.3,6
red,3.53,0.57,0.66,2.3,0.03,9.7,5
red,3.53,0.58,0.63,2.2,0.03,9.8,6
red,3.42,0.58,0.59,2.3,0.01,10.7,6
red,3.31,0.77,0.31,2.4,0.39,12.5,7
red,3.42,0.58,0.59,2.3,0.01,10.7,6
red,3.31,0.77,0.31,2.4,0.39,12.5,7
red,3.48,0.49,1.02,3.4,0.02,11,3
red,3.4,0.69,0.31,2.6,0.36,11.8,5
red,3.58,0.69,0.635,2.4,0.1,10.8,7
red,3.58,0.69,0.635,2.4,0.1,10.8,7
red,3.41,0.59,0.59,6,0.06,10.8,7
red,3.41,0.59,0.59,6,0.06,10.8,7
red,3.23,0.59,0.58,3,0.2,9.5,5
red,3.39,0.71,0.54,2.6,0.27,11,5
red,3.59,0.54,0.56,2.2,0,11.5,6
red,3.43,0.59,0.52,2.4,0.13,10.8,6
red,3.29,0.52,0.305,1.2,0.39,11.5,6
red,3.23,0.57,0.38,3.8,0.48,13.2,6
red,3.18,0.6,0.28,9,0.46,10.9,6
red,3.33,0.62,0.46,2.9,0.44,12.2,6
red,3.27,0.64,0.395,4.6,0.46,12.2,7
red,3.29,0.52,0.305,1.2,0.39,11.5,6
red,3.27,0.67,0.315,2.2,0.4,11.9,6
red,3.62,0.61,0.715,1.5,0.19,11,5
red,3.38,0.64,0.41,8.8,0.31,10.1,6
red,3.3,0.72,0.36,2.2,0.32,11,6
red,3.38,0.89,0.62,1.8,0.12,11.8,6
red,3.24,0.56,0.41,2.3,0.37,10.5,5
red,3.3,0.72,0.36,2.2,0.32,11,6
red,3.38,0.89,0.62,1.8,0.12,11.8,6
red,3.38,0.64,0.41,8.8,0.31,10.1,6
red,3.18,0.8,0.47,2.3,0.27,11.2,5
red,3.47,0.87,0.22,1.9,0.36,11,7
red,3.47,0.9,0.24,2.3,0.33,10.2,6
red,3.2,0.59,0.67,2.2,0.19,9.2,4
red,3.18,0.8,0.47,2.3,0.27,11.2,5
red,3.3,0.73,0.33,3.3,0.38,12,7
red,3.69,0.73,0.61,1.9,0.01,10.5,5
red,3.48,0.65,0.61,2,0.01,9.8,5
red,3.45,0.59,0.4,1.9,0.29,9.5,6
red,3.48,0.65,0.61,2,0.01,9.8,5
red,3.69,0.73,0.61,1.9,0.01,10.5,5
red,3.39,0.72,0.3,2.3,0.38,11.8,6
red,3.39,0.72,0.3,2.3,0.38,11.8,6
red,3.07,0.6,0.63,1.4,0.5,10.4,4
red,3.34,0.72,0.38,2.8,0.38,12.9,7
red,3.61,0.54,0.46,1.6,0.17,11.4,5
red,3.36,0.76,0.33,2.2,0.52,12.4,7
red,3.19,0.52,0.27,5,0.49,12.5,7
red,3.22,0.64,0.43,2.6,0.4,10,7
red,3.24,0.6,0.5,2.3,0.34,9.7,7
red,3.27,0.64,0.3,3.8,0.49,12.1,7
red,3.14,0.79,0.44,2,0.42,11.1,7
red,3.29,0.99,0.44,4.1,0.58,12,7
red,3.26,0.62,0.28,2.1,0.48,12.4,7
red,3.41,0.76,0.12,1.8,0.45,11.9,7
red,3.41,0.76,0.12,1.8,0.45,11.9,7
red,3.41,0.76,0.12,1.8,0.45,11.9,7
red,3.26,0.62,0.28,2.1,0.48,12.4,7
red,3.31,0.68,0.31,2.2,0.4,11.2,7
red,3.2,0.69,0.34,2.1,0.48,12.1,7
red,3.44,0.54,0.43,2.7,0.4,12.2,6
red,3.36,0.67,0.21,1.9,0.52,10.4,5
red,3.31,0.62,0.36,2.1,0.52,11.3,6
red,3.29,0.58,0.37,2,0.52,11.1,6
red,3.47,0.71,0.57,2.3,0.12,11.3,7
red,3.36,0.61,0.59,2,0.05,10,5
red,3.16,0.85,0.47,1.9,0.27,11.1,6
red,3.27,0.62,0.56,1.6,0.14,9.3,5
red,3.38,0.69,0.57,2.1,0.02,9.5,5
red,3.15,0.69,0.27,2,0.39,11.2,6
red,3.16,0.85,0.47,1.9,0.27,11.1,6
red,3.34,0.86,0.34,2.4,0.4,11,6
red,3.13,0.58,0.38,2.4,0.41,11.9,7
red,3.13,0.48,0.66,2.1,0.2,9.2,5
red,3.2,0.6,0.4,2.4,0.43,12.2,6
red,3.46,0.61,0.56,2.9,0.09,10.2,5
red,3.33,0.87,0.26,1.9,0.48,10.9,6
red,3.33,0.87,0.26,1.9,0.48,10.9,6
red,3.22,0.65,0.38,2.4,0.5,11.6,7
red,3.52,0.63,0.34,1.7,0.44,10.7,5
red,3.3,0.62,0.33,5.9,0.41,12.1,7
red,3.44,0.52,0.41,2.1,0.3,9.4,5
red,3.44,0.52,0.41,2.1,0.3,9.4,5
red,3.15,0.5,0.59,2.6,0.29,9.1,5
red,3.28,0.49,0.4,3.6,0.32,11.3,7
red,3.13,0.63,0.45,1.4,0.49,10.4,5
red,3.32,0.71,0.5,1.9,0.3,10.5,6
red,3.25,0.62,0.86,1.9,0.26,10,5
red,3.34,0.82,0.52,2.1,0.32,12.9,6
red,3.32,0.71,0.5,1.9,0.3,10.5,6
red,3.13,0.63,0.45,1.4,0.49,10.4,5
red,3.45,0.58,0.58,2,0,11.3,6
red,3.19,0.55,0.34,1.4,0.39,11.4,7
red,3.44,0.5,0.36,1.6,0.3,9.4,5
red,3.16,0.49,0.39,1.7,0.12,9.4,5
red,3.14,0.51,0.295,1.5,0.4,10.9,6
red,3.16,0.49,0.39,1.7,0.12,9.4,5
red,3.45,0.48,0.34,2,0.28,9.4,5
red,3.36,0.48,0.4,2,0.1,9.4,6
red,3.45,0.48,0.34,2,0.28,9.4,5
red,3.15,0.43,0.35,2.5,0.45,9.4,5
red,3.39,0.62,0.6,2,0.06,10.1,6
red,3.71,0.63,0.66,2.2,0,12.8,7
red,3.71,0.63,0.66,2.2,0,12.8,7
red,3.12,0.48,0.84,1.4,0.34,9.1,6
red,3.47,0.53,0.69,1.65,0,12.9,6
red,3.44,0.72,0.43,2.2,0.3,11.5,7
red,3.26,0.82,0.35,1.5,0.38,10.6,7
red,3.26,0.84,0.29,2.05,0.33,11.7,7
red,3.36,0.55,0.36,1.8,0.32,12.8,7
red,3.25,0.54,0.43,1.6,0.29,10.3,5
red,3.36,0.55,0.36,1.8,0.32,12.8,7
red,3.26,0.84,0.29,2.05,0.33,11.7,7
red,3.26,0.84,0.3,2,0.34,11.7,7
red,3.23,0.7,0.35,3.6,0.4,12,7
red,3.18,0.68,0.5,2.8,0.36,10.9,5
red,3.25,0.55,0.28,1.7,0.45,12.3,7
red,3.17,0.55,0.32,2,0.31,10.4,6
red,3.23,0.48,1.005,2.1,0.15,10,5
red,3.38,0.58,0.71,1.6,0,10,6
red,3.22,0.58,0.58,2,0.16,11.2,6
red,3.06,0.84,0.39,2.2,0.46,11.4,6
red,3.27,0.75,0.38,2.2,0.4,12.6,7
red,2.89,0.44,0.18,0.9,0.37,12.7,6
red,2.89,0.44,0.18,0.9,0.37,12.7,6
